SNR_dB	aleph_array	mse_results
4	0.45	3.031323e+00
4	0.5	2.072371e+00
4	0.55	1.925262e+00
4	0.6	1.902092e+00
4	0.65	2.020385e+00
4	0.7	2.310867e+00
4	0.75	2.496998e+00
4	0.8	2.332361e+00
4	0.85	2.271328e+00
4	0.9	2.058509e+00
4	0.95	1.825184e+00
4	1	1.769321e+00

5	0	1.599786e+01
5	0.05	1.759226e+01
5	0.1	1.733655e+01
5	0.15	1.620294e+01
5	0.2	1.429023e+01
5	0.25	1.158763e+01
5	0.3	8.988367e+00
5	0.35	6.219866e+00
5	0.4	4.178979e+00
5	0.45	2.629780e+00
5	0.5	1.991177e+00
5	0.55	1.670125e+00
5	0.6	1.727311e+00
5	0.65	1.920041e+00
5	0.7	2.143410e+00
5	0.75	2.199361e+00
5	0.8	2.317880e+00
5	0.85	2.076127e+00
5	0.9	1.849819e+00
5	0.95	1.728936e+00
5	1	1.673441e+00

6	0	1.578808e+01
6	0.05	1.692008e+01
6	0.1	1.733604e+01
6	0.15	1.642760e+01
6	0.2	1.393820e+01
6	0.25	1.149810e+01
6	0.3	8.604041e+00
6	0.35	6.106552e+00
6	0.4	3.986406e+00
6	0.45	2.587951e+00
6	0.5	1.676088e+00
6	0.55	1.463447e+00
6	0.6	1.527037e+00
6	0.65	1.778545e+00
6	0.7	1.867750e+00
6	0.75	1.993808e+00
6	0.8	2.039193e+00
6	0.85	1.961709e+00
6	0.9	1.637832e+00
6	0.95	1.570195e+00
6	1	1.405985e+00

7	0	1.562929e+01
7	0.05	1.725835e+01
7	0.1	1.748566e+01
7	0.15	1.634928e+01
7	0.2	1.380849e+01
7	0.25	1.143422e+01
7	0.3	8.545927e+00
7	0.35	5.890638e+00
7	0.4	3.961333e+00
7	0.45	2.517915e+00
7	0.5	1.712614e+00
7	0.55	1.350000e+00
7	0.6	1.397506e+00
7	0.65	1.524738e+00
7	0.7	1.857744e+00
7	0.75	1.856700e+00
7	0.8	1.970032e+00
7	0.85	1.735276e+00
7	0.9	1.569904e+00
7	0.95	1.497857e+00
7	1	1.350717e+00

8	0	1.560010e+01
8	0.05	1.724942e+01
8	0.1	1.740059e+01
8	0.15	1.613456e+01
8	0.2	1.395366e+01
8	0.25	1.116338e+01
8	0.3	8.353601e+00
8	0.35	5.949775e+00
8	0.4	3.744086e+00
8	0.45	2.365478e+00
8	0.5	1.523816e+00
8	0.55	1.256055e+00
8	0.6	1.240798e+00
8	0.65	1.495268e+00
8	0.7	1.706398e+00
8	0.75	1.866952e+00
8	0.8	1.768849e+00
8	0.85	1.666668e+00
8	0.9	1.446352e+00
8	0.95	1.353590e+00
8	1	1.220670e+00

9	0	1.568913e+01
9	0.05	1.704547e+01
9	0.1	1.725757e+01
9	0.15	1.563408e+01
9	0.2	1.387546e+01
9	0.25	1.115036e+01
9	0.3	8.270173e+00
9	0.35	5.669266e+00
9	0.4	3.642546e+00
9	0.45	2.336379e+00
9	0.5	1.468081e+00
9	0.55	1.119728e+00
9	0.6	1.174462e+00
9	0.65	1.379130e+00
9	0.7	1.591902e+00
9	0.75	1.769359e+00
9	0.8	1.722344e+00
9	0.85	1.689341e+00
9	0.9	1.549212e+00
9	0.95	1.256229e+00
9	1	1.121493e+00

10	0	1.546056e+01
10	0.05	1.686878e+01
10	0.1	1.715416e+01
10	0.15	1.603400e+01
10	0.2	1.355275e+01
10	0.25	1.105243e+01
10	0.3	8.312249e+00
10	0.35	5.671065e+00
10	0.4	3.632037e+00
10	0.45	2.186858e+00
10	0.5	1.352889e+00
10	0.55	1.095758e+00
10	0.6	1.117291e+00
10	0.65	1.344793e+00
10	0.7	1.588437e+00
10	0.75	1.665169e+00
10	0.8	1.661269e+00
10	0.85	1.556532e+00
10	0.9	1.279296e+00
10	0.95	1.147594e+00
10	1	1.125301e+00

11	0	1.517940e+01
11	0.05	1.692006e+01
11	0.1	1.702082e+01
11	0.15	1.586036e+01
11	0.2	1.354413e+01
11	0.25	1.115030e+01
11	0.3	8.271297e+00
11	0.35	5.646843e+00
11	0.4	3.599760e+00
11	0.45	2.194989e+00
11	0.5	1.411849e+00
11	0.55	1.015793e+00
11	0.6	1.092489e+00
11	0.65	1.355023e+00
11	0.7	1.541273e+00
11	0.75	1.642120e+00
11	0.8	1.621494e+00
11	0.85	1.486605e+00
11	0.9	1.306488e+00
11	0.95	1.163152e+00
11	1	1.031778e+00

12	0	1.521212e+01
12	0.05	1.695590e+01
12	0.1	1.697542e+01
12	0.15	1.590830e+01
12	0.2	1.380776e+01
12	0.25	1.113039e+01
12	0.3	8.198273e+00
12	0.35	5.608835e+00
12	0.4	3.550773e+00
12	0.45	2.133613e+00
12	0.5	1.327825e+00
12	0.55	1.016729e+00
12	0.6	1.052192e+00
12	0.65	1.268538e+00
12	0.7	1.511276e+00
12	0.75	1.588206e+00
12	0.8	1.585739e+00
12	0.85	1.453277e+00
12	0.9	1.292104e+00
12	0.95	1.078363e+00
12	1	1.036180e+00

13	0	1.521295e+01
13	0.05	1.686056e+01
13	0.1	1.705936e+01
13	0.15	1.581203e+01
13	0.2	1.368399e+01
13	0.25	1.092054e+01
13	0.3	8.209848e+00
13	0.35	5.581399e+00
13	0.4	3.586427e+00
13	0.45	2.069838e+00
13	0.5	1.290075e+00
13	0.55	9.750473e-01
13	0.6	9.838420e-01
13	0.65	1.199875e+00
13	0.7	1.393188e+00
13	0.75	1.519779e+00
13	0.8	1.607583e+00
13	0.85	1.405564e+00
13	0.9	1.217109e+00
13	0.95	1.083682e+00
13	1	1.003543e+00

14	0	1.519444e+01
14	0.05	1.699272e+01
14	0.1	1.699822e+01
14	0.15	1.580798e+01
14	0.2	1.371279e+01
14	0.25	1.094292e+01
14	0.3	8.003068e+00
14	0.35	5.562968e+00
14	0.4	3.524232e+00
14	0.45	2.098821e+00
14	0.5	1.235148e+00
14	0.55	9.499849e-01
14	0.6	9.623545e-01
14	0.65	1.219308e+00
14	0.7	1.424017e+00
14	0.75	1.538462e+00
14	0.8	1.541187e+00
14	0.85	1.361972e+00
14	0.9	1.212612e+00
14	0.95	1.039035e+00
14	1	9.440529e-01

15	0	1.515321e+01
15	0.05	1.674468e+01
15	0.1	1.683997e+01
15	0.15	1.581906e+01
15	0.2	1.366557e+01
15	0.25	1.091363e+01
15	0.3	8.148639e+00
15	0.35	5.500785e+00
15	0.4	3.493599e+00
15	0.45	2.029977e+00
15	0.5	1.233409e+00
15	0.55	9.260211e-01
15	0.6	9.596857e-01
15	0.65	1.191949e+00
15	0.7	1.418707e+00
15	0.75	1.524643e+00
15	0.8	1.481473e+00
15	0.85	1.408202e+00
15	0.9	1.208089e+00
15	0.95	1.005221e+00
15	1	9.450368e-01

16	0	1.509495e+01
16	0.05	1.684853e+01
16	0.1	1.687389e+01
16	0.15	1.574504e+01
16	0.2	1.353974e+01
16	0.25	1.096876e+01
16	0.3	8.172503e+00
16	0.35	5.523384e+00
16	0.4	3.484523e+00
16	0.45	2.037827e+00
16	0.5	1.207484e+00
16	0.55	9.059039e-01
16	0.6	9.783423e-01
16	0.65	1.173214e+00
16	0.7	1.371016e+00
16	0.75	1.518131e+00
16	0.8	1.461519e+00
16	0.85	1.326332e+00
16	0.9	1.165734e+00
16	0.95	9.941778e-01
16	1	9.336540e-01

17	0	1.505819e+01
17	0.05	1.676894e+01
17	0.1	1.693085e+01
17	0.15	1.578323e+01
17	0.2	1.354991e+01
17	0.25	1.092252e+01
17	0.3	8.161640e+00
17	0.35	5.514060e+00
17	0.4	3.453220e+00
17	0.45	2.022419e+00
17	0.5	1.204328e+00
17	0.55	8.920811e-01
17	0.6	9.221646e-01
17	0.65	1.160175e+00
17	0.7	1.377707e+00
17	0.75	1.503995e+00
17	0.8	1.448514e+00
17	0.85	1.357840e+00
17	0.9	1.154650e+00
17	0.95	1.012404e+00
17	1	9.026604e-01

18	0	1.516528e+01
18	0.05	1.676547e+01
18	0.1	1.693612e+01
18	0.15	1.579886e+01
18	0.2	1.359105e+01
18	0.25	1.096245e+01
18	0.3	8.137344e+00
18	0.35	5.538407e+00
18	0.4	3.449585e+00
18	0.45	2.035552e+00
18	0.5	1.194731e+00
18	0.55	8.768581e-01
18	0.6	9.507168e-01
18	0.65	1.150435e+00
18	0.7	1.354346e+00
18	0.75	1.504551e+00
18	0.8	1.438876e+00
18	0.85	1.331830e+00
18	0.9	1.145596e+00
18	0.95	9.895020e-01
18	1	9.010929e-01

19	0	1.506127e+01
19	0.05	1.678200e+01
19	0.1	1.694913e+01
19	0.15	1.577212e+01
19	0.2	1.358902e+01
19	0.25	1.094878e+01
19	0.3	8.043499e+00
19	0.35	5.545033e+00
19	0.4	3.458356e+00
19	0.45	1.997429e+00
19	0.5	1.170767e+00
19	0.55	8.846865e-01
19	0.6	9.249550e-01
19	0.65	1.131846e+00
19	0.7	1.350902e+00
19	0.75	1.479237e+00
19	0.8	1.452052e+00
19	0.85	1.308323e+00
19	0.9	1.148059e+00
19	0.95	9.766365e-01
19	1	8.935405e-01

20	0	1.513659e+01
20	0.05	1.678891e+01
20	0.1	1.689588e+01
20	0.15	1.570002e+01
20	0.2	1.358999e+01
20	0.25	1.095730e+01
20	0.3	8.071679e+00
20	0.35	5.513627e+00
20	0.4	3.497118e+00
20	0.45	2.011062e+00
20	0.5	1.165276e+00
20	0.55	8.525287e-01
20	0.6	9.062689e-01
20	0.65	1.138054e+00
20	0.7	1.324928e+00
20	0.75	1.477666e+00
20	0.8	1.441847e+00
20	0.85	1.317436e+00
20	0.9	1.137270e+00
20	0.95	9.874614e-01
20	1	8.778866e-01

