SNR_dB	aleph_array	mse_results
4	0.95	1.622615e+01
4	1	1.523300e+01

5	0	2.532937e+01
5	0.05	2.579946e+01
5	0.1	2.603454e+01
5	0.15	2.465823e+01
5	0.2	2.312276e+01
5	0.25	2.007815e+01
5	0.3	1.727018e+01
5	0.35	1.555251e+01
5	0.4	1.414027e+01
5	0.45	1.242280e+01
5	0.5	1.197402e+01
5	0.55	1.215513e+01
5	0.6	1.279270e+01
5	0.65	1.262733e+01
5	0.7	1.313417e+01
5	0.75	1.358688e+01
5	0.8	1.255831e+01
5	0.85	1.371535e+01
5	0.9	1.351725e+01
5	0.95	1.191922e+01
5	1	1.253894e+01

6	0	2.143427e+01
6	0.05	2.427658e+01
6	0.1	2.346453e+01
6	0.15	2.193107e+01
6	0.2	2.006053e+01
6	0.25	1.697220e+01
6	0.3	1.467252e+01
6	0.35	1.419849e+01
6	0.4	1.187360e+01
6	0.45	1.028286e+01
6	0.5	9.214244e+00
6	0.55	1.001642e+01
6	0.6	1.030777e+01
6	0.65	1.016013e+01
6	0.7	1.078721e+01
6	0.75	9.535243e+00
6	0.8	1.041980e+01
6	0.85	1.103844e+01
6	0.9	9.689830e+00
6	0.95	9.310790e+00
6	1	8.877259e+00

7	0	2.135006e+01
7	0.05	2.233766e+01
7	0.1	2.164647e+01
7	0.15	2.095135e+01
7	0.2	1.778836e+01
7	0.25	1.598557e+01
7	0.3	1.399748e+01
7	0.35	1.160458e+01
7	0.4	9.916608e+00
7	0.45	8.256373e+00
7	0.5	8.603457e+00
7	0.55	8.233937e+00
7	0.6	8.977238e+00
7	0.65	8.747668e+00
7	0.7	8.091147e+00
7	0.75	8.813060e+00
7	0.8	8.378539e+00
7	0.85	8.781226e+00
7	0.9	8.358649e+00
7	0.95	8.348095e+00
7	1	8.173118e+00

8	0	2.030286e+01
8	0.05	2.241332e+01
8	0.1	2.051012e+01
8	0.15	2.073526e+01
8	0.2	1.710336e+01
8	0.25	1.548681e+01
8	0.3	1.231546e+01
8	0.35	1.070904e+01
8	0.4	9.014921e+00
8	0.45	7.397729e+00
8	0.5	6.740406e+00
8	0.55	6.878601e+00
8	0.6	7.096128e+00
8	0.65	6.955142e+00
8	0.7	7.627497e+00
8	0.75	7.390358e+00
8	0.8	7.381725e+00
8	0.85	6.855963e+00
8	0.9	7.094258e+00
8	0.95	6.914424e+00
8	1	6.942472e+00

9	0	1.833186e+01
9	0.05	1.979937e+01
9	0.1	1.973612e+01
9	0.15	1.933942e+01
9	0.2	1.677757e+01
9	0.25	1.483046e+01
9	0.3	1.142738e+01
9	0.35	8.884700e+00
9	0.4	7.038800e+00
9	0.45	6.190710e+00
9	0.5	5.432275e+00
9	0.55	5.541953e+00
9	0.6	5.774081e+00
9	0.65	5.942133e+00
9	0.7	6.075261e+00
9	0.75	6.126670e+00
9	0.8	6.251682e+00
9	0.85	6.033653e+00
9	0.9	6.180168e+00
9	0.95	5.314054e+00
9	1	5.253774e+00

10	0	1.744150e+01
10	0.05	1.921368e+01
10	0.1	1.965303e+01
10	0.15	1.780944e+01
10	0.2	1.638183e+01
10	0.25	1.294065e+01
10	0.3	9.900143e+00
10	0.35	7.751383e+00
10	0.4	6.706324e+00
10	0.45	5.289079e+00
10	0.5	4.437228e+00
10	0.55	4.627169e+00
10	0.6	4.514197e+00
10	0.65	4.769396e+00
10	0.7	5.065381e+00
10	0.75	4.941557e+00
10	0.8	5.581215e+00
10	0.85	5.036192e+00
10	0.9	4.780857e+00
10	0.95	4.459574e+00
10	1	4.637351e+00

11	0	1.774992e+01
11	0.05	1.898857e+01
11	0.1	1.910783e+01
11	0.15	1.659437e+01
11	0.2	1.524659e+01
11	0.25	1.242808e+01
11	0.3	1.005683e+01
11	0.35	7.461699e+00
11	0.4	5.909943e+00
11	0.45	4.810005e+00
11	0.5	3.948639e+00
11	0.55	3.555795e+00
11	0.6	4.021361e+00
11	0.65	4.027335e+00
11	0.7	4.521147e+00
11	0.75	4.579601e+00
11	0.8	4.465950e+00
11	0.85	4.379083e+00
11	0.9	3.994303e+00
11	0.95	3.749404e+00
11	1	3.893443e+00

12	0	1.719906e+01
12	0.05	1.821214e+01
12	0.1	1.877143e+01
12	0.15	1.660890e+01
12	0.2	1.446686e+01
12	0.25	1.145990e+01
12	0.3	9.015443e+00
12	0.35	7.210394e+00
12	0.4	5.298040e+00
12	0.45	3.855835e+00
12	0.5	3.341645e+00
12	0.55	3.036066e+00
12	0.6	3.215434e+00
12	0.65	3.471745e+00
12	0.7	3.703251e+00
12	0.75	3.442097e+00
12	0.8	3.837165e+00
12	0.85	3.714247e+00
12	0.9	3.668859e+00
12	0.95	3.048313e+00
12	1	2.948926e+00

13	0	1.685351e+01
13	0.05	1.785117e+01
13	0.1	1.843580e+01
13	0.15	1.676632e+01
13	0.2	1.430990e+01
13	0.25	1.140292e+01
13	0.3	9.094731e+00
13	0.35	6.141536e+00
13	0.4	4.991115e+00
13	0.45	3.320002e+00
13	0.5	2.755577e+00
13	0.55	2.699247e+00
13	0.6	2.719216e+00
13	0.65	2.969587e+00
13	0.7	3.154910e+00
13	0.75	3.402929e+00
13	0.8	3.367011e+00
13	0.85	3.000621e+00
13	0.9	3.110265e+00
13	0.95	2.745652e+00
13	1	2.802190e+00

14	0	1.634503e+01
14	0.05	1.777925e+01
14	0.1	1.741888e+01
14	0.15	1.632377e+01
14	0.2	1.379044e+01
14	0.25	1.126689e+01
14	0.3	8.855755e+00
14	0.35	6.303242e+00
14	0.4	4.168535e+00
14	0.45	3.204157e+00
14	0.5	2.528253e+00
14	0.55	2.422850e+00
14	0.6	2.548434e+00
14	0.65	2.568828e+00
14	0.7	2.924094e+00
14	0.75	2.766063e+00
14	0.8	2.878510e+00
14	0.85	2.715192e+00
14	0.9	2.403893e+00
14	0.95	2.328567e+00
14	1	2.335375e+00

15	0	1.569316e+01
15	0.05	1.754282e+01
15	0.1	1.681225e+01
15	0.15	1.606125e+01
15	0.2	1.406886e+01
15	0.25	1.083745e+01
15	0.3	8.585382e+00
15	0.35	6.041785e+00
15	0.4	4.096577e+00
15	0.45	2.924625e+00
15	0.5	2.032283e+00
15	0.55	1.962328e+00
15	0.6	2.184533e+00
15	0.65	2.278318e+00
15	0.7	2.443700e+00
15	0.75	2.495410e+00
15	0.8	2.370560e+00
15	0.85	2.325877e+00
15	0.9	2.335239e+00
15	0.95	2.114649e+00
15	1	2.035845e+00

16	0	1.574919e+01
16	0.05	1.751909e+01
16	0.1	1.690929e+01
16	0.15	1.586157e+01
16	0.2	1.359339e+01
16	0.25	1.107375e+01
16	0.3	8.071789e+00
16	0.35	5.689987e+00
16	0.4	3.949230e+00
16	0.45	2.580396e+00
16	0.5	2.065905e+00
16	0.55	1.811007e+00
16	0.6	1.965291e+00
16	0.65	2.143986e+00
16	0.7	2.354879e+00
16	0.75	2.351738e+00
16	0.8	2.212168e+00
16	0.85	2.189074e+00
16	0.9	2.005534e+00
16	0.95	1.912389e+00
16	1	1.817131e+00

17	0	1.531105e+01
17	0.05	1.710596e+01
17	0.1	1.698391e+01
17	0.15	1.572791e+01
17	0.2	1.339417e+01
17	0.25	1.050314e+01
17	0.3	7.947214e+00
17	0.35	5.732991e+00
17	0.4	3.567981e+00
17	0.45	2.606729e+00
17	0.5	1.813024e+00
17	0.55	1.578406e+00
17	0.6	1.635284e+00
17	0.65	1.888828e+00
17	0.7	2.062397e+00
17	0.75	2.100743e+00
17	0.8	2.129363e+00
17	0.85	1.858638e+00
17	0.9	1.775488e+00
17	0.95	1.661570e+00
17	1	1.589046e+00

18	0	1.548151e+01
18	0.05	1.699524e+01
18	0.1	1.671188e+01
18	0.15	1.539024e+01
18	0.2	1.336255e+01
18	0.25	1.049313e+01
18	0.3	7.840321e+00
18	0.35	5.461220e+00
18	0.4	3.584262e+00
18	0.45	2.227291e+00
18	0.5	1.662412e+00
18	0.55	1.456210e+00
18	0.6	1.538252e+00
18	0.65	1.755352e+00
18	0.7	1.968315e+00
18	0.75	2.106258e+00
18	0.8	2.009268e+00
18	0.85	1.743819e+00
18	0.9	1.699377e+00
18	0.95	1.426727e+00
18	1	1.376232e+00

19	0	1.538547e+01
19	0.05	1.671983e+01
19	0.1	1.653905e+01
19	0.15	1.492879e+01
19	0.2	1.316395e+01
19	0.25	1.044281e+01
19	0.3	7.645153e+00
19	0.35	5.437679e+00
19	0.4	3.482809e+00
19	0.45	2.241375e+00
19	0.5	1.635926e+00
19	0.55	1.277069e+00
19	0.6	1.454214e+00
19	0.65	1.616097e+00
19	0.7	1.848748e+00
19	0.75	1.888728e+00
19	0.8	1.889777e+00
19	0.85	1.688388e+00
19	0.9	1.549915e+00
19	0.95	1.416073e+00
19	1	1.298544e+00

20	0	1.510747e+01
20	0.05	1.658126e+01
20	0.1	1.644174e+01
20	0.15	1.526666e+01
20	0.2	1.310067e+01
20	0.25	1.039735e+01
20	0.3	7.624707e+00
20	0.35	5.269665e+00
20	0.4	3.364328e+00
20	0.45	2.110497e+00
20	0.5	1.403429e+00
20	0.55	1.190710e+00
20	0.6	1.262691e+00
20	0.65	1.525192e+00
20	0.7	1.683602e+00
20	0.75	1.780396e+00
20	0.8	1.719421e+00
20	0.85	1.578272e+00
20	0.9	1.479122e+00
20	0.95	1.279671e+00
20	1	1.220727e+00

