SNR_dB	aleph_array	mse_results
-13	0.45	2.558248e+01
-13	0.5	2.471403e+01
-13	0.55	2.522656e+01
-13	0.6	2.530141e+01
-13	0.65	2.634550e+01
-13	0.7	2.835685e+01
-13	0.75	2.397468e+01
-13	0.8	2.567658e+01
-13	0.85	2.561872e+01
-13	0.9	2.564449e+01
-13	0.95	2.417183e+01
-13	1	2.572295e+01

-12	0	3.139069e+01
-12	0.05	3.603983e+01
-12	0.1	3.521285e+01
-12	0.15	3.250145e+01
-12	0.2	2.983036e+01
-12	0.25	2.702468e+01
-12	0.3	2.506574e+01
-12	0.35	2.331744e+01
-12	0.4	2.151080e+01
-12	0.45	2.008821e+01
-12	0.5	1.913390e+01
-12	0.55	1.949070e+01
-12	0.6	2.064727e+01
-12	0.65	2.041806e+01
-12	0.7	2.057304e+01
-12	0.75	2.019612e+01
-12	0.8	2.126186e+01
-12	0.85	2.143375e+01
-12	0.9	2.018839e+01
-12	0.95	2.025514e+01
-12	1	2.065586e+01

-11	0	2.757588e+01
-11	0.05	3.027782e+01
-11	0.1	3.092502e+01
-11	0.15	2.977785e+01
-11	0.2	2.620033e+01
-11	0.25	2.361750e+01
-11	0.3	2.293490e+01
-11	0.35	1.840587e+01
-11	0.4	1.796174e+01
-11	0.45	1.779799e+01
-11	0.5	1.629444e+01
-11	0.55	1.527870e+01
-11	0.6	1.768640e+01
-11	0.65	1.776035e+01
-11	0.7	1.739501e+01
-11	0.75	1.692784e+01
-11	0.8	1.739715e+01
-11	0.85	1.637009e+01
-11	0.9	1.670255e+01
-11	0.95	1.631186e+01
-11	1	1.598102e+01

-10	0	2.486344e+01
-10	0.05	2.583347e+01
-10	0.1	2.828420e+01
-10	0.15	2.608418e+01
-10	0.2	2.412532e+01
-10	0.25	2.169937e+01
-10	0.3	1.871263e+01
-10	0.35	1.609276e+01
-10	0.4	1.541257e+01
-10	0.45	1.374083e+01
-10	0.5	1.287460e+01
-10	0.55	1.189766e+01
-10	0.6	1.288547e+01
-10	0.65	1.358866e+01
-10	0.7	1.436194e+01
-10	0.75	1.442577e+01
-10	0.8	1.412789e+01
-10	0.85	1.434979e+01
-10	0.9	1.358244e+01
-10	0.95	1.354833e+01
-10	1	1.301461e+01

-9	0	2.385746e+01
-9	0.05	2.347134e+01
-9	0.1	2.539810e+01
-9	0.15	2.579322e+01
-9	0.2	2.179875e+01
-9	0.25	2.015146e+01
-9	0.3	1.725988e+01
-9	0.35	1.397907e+01
-9	0.4	1.257035e+01
-9	0.45	1.107459e+01
-9	0.5	1.082744e+01
-9	0.55	1.024630e+01
-9	0.6	1.008950e+01
-9	0.65	1.064002e+01
-9	0.7	1.026361e+01
-9	0.75	1.048194e+01
-9	0.8	1.117292e+01
-9	0.85	1.064062e+01
-9	0.9	1.116689e+01
-9	0.95	9.791934e+00
-9	1	1.044854e+01

-8	0	2.225133e+01
-8	0.05	2.271240e+01
-8	0.1	2.358998e+01
-8	0.15	2.187634e+01
-8	0.2	2.097918e+01
-8	0.25	1.856845e+01
-8	0.3	1.536536e+01
-8	0.35	1.155877e+01
-8	0.4	1.006460e+01
-8	0.45	9.026788e+00
-8	0.5	8.398541e+00
-8	0.55	8.971208e+00
-8	0.6	8.822962e+00
-8	0.65	9.153654e+00
-8	0.7	9.569565e+00
-8	0.75	9.572711e+00
-8	0.8	9.019791e+00
-8	0.85	8.832587e+00
-8	0.9	9.152303e+00
-8	0.95	9.199248e+00
-8	1	7.911165e+00

-7	0	2.067058e+01
-7	0.05	2.275979e+01
-7	0.1	2.213917e+01
-7	0.15	2.130200e+01
-7	0.2	1.934183e+01
-7	0.25	1.598997e+01
-7	0.3	1.301684e+01
-7	0.35	1.148069e+01
-7	0.4	9.306481e+00
-7	0.45	7.686745e+00
-7	0.5	7.608162e+00
-7	0.55	6.640155e+00
-7	0.6	7.106030e+00
-7	0.65	6.873949e+00
-7	0.7	7.261013e+00
-7	0.75	7.844465e+00
-7	0.8	8.235344e+00
-7	0.85	7.551231e+00
-7	0.9	6.783361e+00
-7	0.95	6.536654e+00
-7	1	6.811205e+00

-6	0	1.876225e+01
-6	0.05	2.102342e+01
-6	0.1	2.063347e+01
-6	0.15	1.968638e+01
-6	0.2	1.768779e+01
-6	0.25	1.565197e+01
-6	0.3	1.208285e+01
-6	0.35	9.537237e+00
-6	0.4	7.663310e+00
-6	0.45	6.457841e+00
-6	0.5	5.908955e+00
-6	0.55	5.486170e+00
-6	0.6	5.667893e+00
-6	0.65	6.071628e+00
-6	0.7	5.754084e+00
-6	0.75	6.520404e+00
-6	0.8	6.456172e+00
-6	0.85	5.611770e+00
-6	0.9	6.273797e+00
-6	0.95	5.746039e+00
-6	1	5.812324e+00

-5	0	1.848241e+01
-5	0.05	2.003552e+01
-5	0.1	1.995510e+01
-5	0.15	1.860360e+01
-5	0.2	1.734263e+01
-5	0.25	1.424779e+01
-5	0.3	1.153991e+01
-5	0.35	9.164688e+00
-5	0.4	6.978915e+00
-5	0.45	5.785057e+00
-5	0.5	5.190405e+00
-5	0.55	4.493527e+00
-5	0.6	4.742658e+00
-5	0.65	5.427272e+00
-5	0.7	5.324688e+00
-5	0.75	5.238214e+00
-5	0.8	5.428480e+00
-5	0.85	4.639624e+00
-5	0.9	5.212117e+00
-5	0.95	4.656142e+00
-5	1	4.968690e+00

-4	0	1.769612e+01
-4	0.05	1.974518e+01
-4	0.1	1.919461e+01
-4	0.15	1.843288e+01
-4	0.2	1.601761e+01
-4	0.25	1.376766e+01
-4	0.3	1.102469e+01
-4	0.35	7.995175e+00
-4	0.4	6.258785e+00
-4	0.45	5.040425e+00
-4	0.5	4.378778e+00
-4	0.55	3.982170e+00
-4	0.6	3.665684e+00
-4	0.65	4.365253e+00
-4	0.7	4.574404e+00
-4	0.75	4.817771e+00
-4	0.8	4.078583e+00
-4	0.85	4.467485e+00
-4	0.9	3.999330e+00
-4	0.95	3.965246e+00
-4	1	3.414115e+00

-3	0	1.691369e+01
-3	0.05	1.876921e+01
-3	0.1	1.868399e+01
-3	0.15	1.813448e+01
-3	0.2	1.583523e+01
-3	0.25	1.306341e+01
-3	0.3	9.834273e+00
-3	0.35	7.709693e+00
-3	0.4	5.730073e+00
-3	0.45	4.261951e+00
-3	0.5	3.519432e+00
-3	0.55	3.441015e+00
-3	0.6	3.404502e+00
-3	0.65	3.425885e+00
-3	0.7	3.475552e+00
-3	0.75	3.863170e+00
-3	0.8	4.005204e+00
-3	0.85	3.772214e+00
-3	0.9	3.574625e+00
-3	0.95	3.226081e+00
-3	1	3.281598e+00

-2	0	1.673804e+01
-2	0.05	1.926385e+01
-2	0.1	1.857314e+01
-2	0.15	1.731936e+01
-2	0.2	1.517851e+01
-2	0.25	1.273808e+01
-2	0.3	9.964453e+00
-2	0.35	7.077697e+00
-2	0.4	5.400257e+00
-2	0.45	3.895248e+00
-2	0.5	2.844889e+00
-2	0.55	2.757439e+00
-2	0.6	2.575954e+00
-2	0.65	2.954965e+00
-2	0.7	3.331557e+00
-2	0.75	3.540009e+00
-2	0.8	3.362544e+00
-2	0.85	3.266848e+00
-2	0.9	3.074293e+00
-2	0.95	2.682347e+00
-2	1	2.782201e+00

-1	0	1.652663e+01
-1	0.05	1.796409e+01
-1	0.1	1.860060e+01
-1	0.15	1.697417e+01
-1	0.2	1.441134e+01
-1	0.25	1.193561e+01
-1	0.3	9.557319e+00
-1	0.35	7.442770e+00
-1	0.4	5.085288e+00
-1	0.45	3.515502e+00
-1	0.5	2.586570e+00
-1	0.55	2.513881e+00
-1	0.6	2.351970e+00
-1	0.65	2.514955e+00
-1	0.7	3.010481e+00
-1	0.75	3.108952e+00
-1	0.8	2.776995e+00
-1	0.85	2.864218e+00
-1	0.9	2.827548e+00
-1	0.95	2.479948e+00
-1	1	2.363943e+00

0	0	1.612039e+01
0	0.05	1.766386e+01
0	0.1	1.788023e+01
0	0.15	1.707058e+01
0	0.2	1.436145e+01
0	0.25	1.141608e+01
0	0.3	9.181807e+00
0	0.35	6.747627e+00
0	0.4	4.492332e+00
0	0.45	3.154037e+00
0	0.5	2.413540e+00
0	0.55	2.038996e+00
0	0.6	2.081459e+00
0	0.65	2.474115e+00
0	0.7	2.439159e+00
0	0.75	2.813463e+00
0	0.8	2.687394e+00
0	0.85	2.488143e+00
0	0.9	2.453138e+00
0	0.95	2.270391e+00
0	1	2.067957e+00

1	0	1.598107e+01
1	0.05	1.722846e+01
1	0.1	1.756687e+01
1	0.15	1.669944e+01
1	0.2	1.451508e+01
1	0.25	1.189242e+01
1	0.3	8.971570e+00
1	0.35	6.350839e+00
1	0.4	4.379674e+00
1	0.45	2.932530e+00
1	0.5	2.130180e+00
1	0.55	1.885294e+00
1	0.6	1.886741e+00
1	0.65	2.058092e+00
1	0.7	2.309778e+00
1	0.75	2.347253e+00
1	0.8	2.378284e+00
1	0.85	2.226694e+00
1	0.9	2.093964e+00
1	0.95	1.887786e+00
1	1	1.795996e+00

2	0	1.575702e+01
2	0.05	1.758969e+01
2	0.1	1.723089e+01
2	0.15	1.642736e+01
2	0.2	1.429468e+01
2	0.25	1.156292e+01
2	0.3	8.642886e+00
2	0.35	6.210555e+00
2	0.4	4.079974e+00
2	0.45	2.815279e+00
2	0.5	1.825198e+00
2	0.55	1.493010e+00
2	0.6	1.686522e+00
2	0.65	2.031821e+00
2	0.7	2.137063e+00
2	0.75	2.174787e+00
2	0.8	2.168159e+00
2	0.85	2.179014e+00
2	0.9	1.894588e+00
2	0.95	1.654531e+00
2	1	1.614556e+00

3	0	1.569709e+01
3	0.05	1.717713e+01
3	0.1	1.740838e+01
3	0.15	1.612372e+01
3	0.2	1.422117e+01
3	0.25	1.147951e+01
3	0.3	8.533784e+00
3	0.35	6.104713e+00
3	0.4	3.948311e+00
3	0.45	2.523766e+00
3	0.5	1.883418e+00
3	0.55	1.417863e+00
3	0.6	1.553729e+00
3	0.65	1.675811e+00
3	0.7	1.930743e+00
3	0.75	1.997824e+00
3	0.8	2.140534e+00
3	0.85	1.968736e+00
3	0.9	1.726786e+00
3	0.95	1.627946e+00
3	1	1.405042e+00

4	0	1.550395e+01
4	0.05	1.720326e+01
4	0.1	1.746208e+01
4	0.15	1.603723e+01
4	0.2	1.377693e+01
4	0.25	1.157463e+01
4	0.3	8.415885e+00
4	0.35	5.822484e+00
4	0.4	3.995777e+00
4	0.45	2.575231e+00
4	0.5	1.655993e+00
4	0.55	1.340293e+00
4	0.6	1.328562e+00
4	0.65	1.583484e+00
4	0.7	1.682306e+00
4	0.75	1.950793e+00
4	0.8	1.912322e+00
4	0.85	1.849400e+00
4	0.9	1.647261e+00
4	0.95	1.379466e+00
4	1	1.289991e+00

5	0	1.545890e+01
5	0.05	1.733828e+01
5	0.1	1.714947e+01
5	0.15	1.620640e+01
5	0.2	1.393545e+01
5	0.25	1.109396e+01
5	0.3	8.436986e+00
5	0.35	5.886450e+00
5	0.4	3.840849e+00
5	0.45	2.446038e+00
5	0.5	1.585156e+00
5	0.55	1.273271e+00
5	0.6	1.294284e+00
5	0.65	1.518227e+00
5	0.7	1.682765e+00
5	0.75	1.745180e+00
5	0.8	1.776044e+00
5	0.85	1.714409e+00
5	0.9	1.417854e+00
5	0.95	1.329851e+00
5	1	1.202939e+00

6	0	1.535186e+01
6	0.05	1.690910e+01
6	0.1	1.710599e+01
6	0.15	1.610969e+01
6	0.2	1.387141e+01
6	0.25	1.119434e+01
6	0.3	8.191694e+00
6	0.35	5.727640e+00
6	0.4	3.805439e+00
6	0.45	2.302080e+00
6	0.5	1.436150e+00
6	0.55	1.120962e+00
6	0.6	1.173408e+00
6	0.65	1.429214e+00
6	0.7	1.732346e+00
6	0.75	1.694285e+00
6	0.8	1.736477e+00
6	0.85	1.547349e+00
6	0.9	1.388408e+00
6	0.95	1.258910e+00
6	1	1.204710e+00

7	0	1.550591e+01
7	0.05	1.706528e+01
7	0.1	1.726356e+01
7	0.15	1.595398e+01
7	0.2	1.391256e+01
7	0.25	1.114807e+01
7	0.3	8.269527e+00
7	0.35	5.749109e+00
7	0.4	3.812786e+00
7	0.45	2.183418e+00
7	0.5	1.402614e+00
7	0.55	1.086018e+00
7	0.6	1.115001e+00
7	0.65	1.317731e+00
7	0.7	1.566577e+00
7	0.75	1.715335e+00
7	0.8	1.631952e+00
7	0.85	1.474575e+00
7	0.9	1.311391e+00
7	0.95	1.155257e+00
7	1	1.047258e+00

8	0	1.505156e+01
8	0.05	1.680522e+01
8	0.1	1.710269e+01
8	0.15	1.584882e+01
8	0.2	1.362045e+01
8	0.25	1.102878e+01
8	0.3	8.296384e+00
8	0.35	5.607070e+00
8	0.4	3.667542e+00
8	0.45	2.158274e+00
8	0.5	1.381669e+00
8	0.55	1.044170e+00
8	0.6	1.077004e+00
8	0.65	1.275294e+00
8	0.7	1.428500e+00
8	0.75	1.609194e+00
8	0.8	1.585848e+00
8	0.85	1.484124e+00
8	0.9	1.309254e+00
8	0.95	1.131494e+00
8	1	1.089466e+00

9	0	1.529201e+01
9	0.05	1.680146e+01
9	0.1	1.711110e+01
9	0.15	1.584633e+01
9	0.2	1.368946e+01
9	0.25	1.112673e+01
9	0.3	8.287315e+00
9	0.35	5.786572e+00
9	0.4	3.604277e+00
9	0.45	2.129307e+00
9	0.5	1.324256e+00
9	0.55	9.948504e-01
9	0.6	1.034844e+00
9	0.65	1.258205e+00
9	0.7	1.506671e+00
9	0.75	1.587451e+00
9	0.8	1.566572e+00
9	0.85	1.415632e+00
9	0.9	1.277824e+00
9	0.95	1.105881e+00
9	1	1.011452e+00

10	0	1.526739e+01
10	0.05	1.701677e+01
10	0.1	1.698472e+01
10	0.15	1.582959e+01
10	0.2	1.370648e+01
10	0.25	1.100898e+01
10	0.3	8.120726e+00
10	0.35	5.681047e+00
10	0.4	3.527820e+00
10	0.45	2.118458e+00
10	0.5	1.274722e+00
10	0.55	9.496406e-01
10	0.6	9.935589e-01
10	0.65	1.271046e+00
10	0.7	1.450345e+00
10	0.75	1.573501e+00
10	0.8	1.592611e+00
10	0.85	1.378832e+00
10	0.9	1.227826e+00
10	0.95	1.053496e+00
10	1	9.693823e-01

11	0	1.518252e+01
11	0.05	1.687564e+01
11	0.1	1.699292e+01
11	0.15	1.589645e+01
11	0.2	1.368289e+01
11	0.25	1.101083e+01
11	0.3	8.222415e+00
11	0.35	5.650449e+00
11	0.4	3.612676e+00
11	0.45	2.081282e+00
11	0.5	1.266511e+00
11	0.55	9.287457e-01
11	0.6	1.013098e+00
11	0.65	1.186869e+00
11	0.7	1.438157e+00
11	0.75	1.559871e+00
11	0.8	1.574193e+00
11	0.85	1.383291e+00
11	0.9	1.195436e+00
11	0.95	1.054080e+00
11	1	9.276498e-01

12	0	1.516042e+01
12	0.05	1.672481e+01
12	0.1	1.696528e+01
12	0.15	1.568874e+01
12	0.2	1.370888e+01
12	0.25	1.100648e+01
12	0.3	8.172426e+00
12	0.35	5.612684e+00
12	0.4	3.492675e+00
12	0.45	2.041530e+00
12	0.5	1.237103e+00
12	0.55	9.422623e-01
12	0.6	1.003434e+00
12	0.65	1.199228e+00
12	0.7	1.396305e+00
12	0.75	1.527220e+00
12	0.8	1.482327e+00
12	0.85	1.353883e+00
12	0.9	1.166526e+00
12	0.95	1.019001e+00
12	1	9.363821e-01

13	0	1.519386e+01
13	0.05	1.678694e+01
13	0.1	1.690120e+01
13	0.15	1.578416e+01
13	0.2	1.366922e+01
13	0.25	1.096622e+01
13	0.3	8.090239e+00
13	0.35	5.540118e+00
13	0.4	3.509419e+00
13	0.45	2.046903e+00
13	0.5	1.232211e+00
13	0.55	8.990761e-01
13	0.6	9.661650e-01
13	0.65	1.136907e+00
13	0.7	1.381337e+00
13	0.75	1.487875e+00
13	0.8	1.470707e+00
13	0.85	1.338493e+00
13	0.9	1.213966e+00
13	0.95	1.036563e+00
13	1	8.960744e-01

14	0	1.517062e+01
14	0.05	1.682221e+01
14	0.1	1.689647e+01
14	0.15	1.577710e+01
14	0.2	1.362117e+01
14	0.25	1.093876e+01
14	0.3	8.136571e+00
14	0.35	5.537851e+00
14	0.4	3.513322e+00
14	0.45	2.031002e+00
14	0.5	1.211330e+00
14	0.55	8.877686e-01
14	0.6	9.282114e-01
14	0.65	1.128105e+00
14	0.7	1.382411e+00
14	0.75	1.485114e+00
14	0.8	1.482524e+00
14	0.85	1.337501e+00
14	0.9	1.178320e+00
14	0.95	1.002644e+00
14	1	8.873569e-01

15	0	1.515596e+01
15	0.05	1.676807e+01
15	0.1	1.698048e+01
15	0.15	1.571596e+01
15	0.2	1.356989e+01
15	0.25	1.097843e+01
15	0.3	8.093772e+00
15	0.35	5.544416e+00
15	0.4	3.463014e+00
15	0.45	2.015069e+00
15	0.5	1.197107e+00
15	0.55	8.935495e-01
15	0.6	9.362504e-01
15	0.65	1.154785e+00
15	0.7	1.321618e+00
15	0.75	1.471121e+00
15	0.8	1.485583e+00
15	0.85	1.320552e+00
15	0.9	1.172589e+00
15	0.95	9.877182e-01
15	1	8.701807e-01

16	0	1.515540e+01
16	0.05	1.678125e+01
16	0.1	1.701996e+01
16	0.15	1.579462e+01
16	0.2	1.364605e+01
16	0.25	1.097900e+01
16	0.3	8.115528e+00
16	0.35	5.546636e+00
16	0.4	3.481103e+00
16	0.45	2.023532e+00
16	0.5	1.174830e+00
16	0.55	8.793559e-01
16	0.6	9.265430e-01
16	0.65	1.121028e+00
16	0.7	1.359306e+00
16	0.75	1.474685e+00
16	0.8	1.457904e+00
16	0.85	1.327121e+00
16	0.9	1.148657e+00
16	0.95	1.005610e+00
16	1	8.783861e-01

17	0	1.516752e+01
17	0.05	1.675011e+01
17	0.1	1.689469e+01
17	0.15	1.577948e+01
17	0.2	1.360768e+01
17	0.25	1.091167e+01
17	0.3	8.119982e+00
17	0.35	5.577463e+00
17	0.4	3.471976e+00
17	0.45	2.004176e+00
17	0.5	1.192708e+00
17	0.55	8.806306e-01
17	0.6	9.142670e-01
17	0.65	1.112639e+00
17	0.7	1.344477e+00
17	0.75	1.477460e+00
17	0.8	1.433360e+00
17	0.85	1.314767e+00
17	0.9	1.150502e+00
17	0.95	9.637895e-01
17	1	8.762730e-01

18	0	1.511260e+01
18	0.05	1.684368e+01
18	0.1	1.694683e+01
18	0.15	1.577183e+01
18	0.2	1.359373e+01
18	0.25	1.089796e+01
18	0.3	8.104054e+00
18	0.35	5.526525e+00
18	0.4	3.461590e+00
18	0.45	2.010965e+00
18	0.5	1.192159e+00
18	0.55	8.709856e-01
18	0.6	9.173172e-01
18	0.65	1.120262e+00
18	0.7	1.326673e+00
18	0.75	1.432705e+00
18	0.8	1.453288e+00
18	0.85	1.306293e+00
18	0.9	1.156485e+00
18	0.95	9.739279e-01
18	1	8.671676e-01

19	0	1.513934e+01
19	0.05	1.676507e+01
19	0.1	1.694232e+01
19	0.15	1.571651e+01
19	0.2	1.359613e+01
19	0.25	1.094913e+01
19	0.3	8.121377e+00
19	0.35	5.527784e+00
19	0.4	3.478334e+00
19	0.45	2.008884e+00
19	0.5	1.175876e+00
19	0.55	8.520339e-01
19	0.6	8.965470e-01
19	0.65	1.131371e+00
19	0.7	1.338629e+00
19	0.75	1.438997e+00
19	0.8	1.430341e+00
19	0.85	1.299219e+00
19	0.9	1.130312e+00
19	0.95	9.783685e-01
19	1	8.563714e-01

20	0	1.513119e+01
20	0.05	1.675436e+01
20	0.1	1.694552e+01
20	0.15	1.578344e+01
20	0.2	1.359625e+01
20	0.25	1.094824e+01
20	0.3	8.089463e+00
20	0.35	5.533987e+00
20	0.4	3.449089e+00
20	0.45	2.010125e+00
20	0.5	1.176892e+00
20	0.55	8.661826e-01
20	0.6	9.062959e-01
20	0.65	1.107585e+00
20	0.7	1.345639e+00
20	0.75	1.448112e+00
20	0.8	1.415679e+00
20	0.85	1.301823e+00
20	0.9	1.127375e+00
20	0.95	9.695407e-01
20	1	8.617519e-01

