SNR_dB	aleph_array	mse_results
-6	0.5	3.031691e+01
-6	0.55	2.875577e+01
-6	0.6	3.048826e+01
-6	0.65	3.036679e+01
-6	0.7	3.123230e+01
-6	0.75	2.911749e+01
-6	0.8	3.032554e+01
-6	0.85	3.015035e+01
-6	0.9	3.067027e+01
-6	0.95	2.840716e+01
-6	1	3.064964e+01

-5	0	3.630181e+01
-5	0.05	3.621246e+01
-5	0.1	3.685966e+01
-5	0.15	3.486511e+01
-5	0.2	3.612029e+01
-5	0.25	3.200679e+01
-5	0.3	2.875887e+01
-5	0.35	2.776868e+01
-5	0.4	2.747828e+01
-5	0.45	2.397500e+01
-5	0.5	2.390156e+01
-5	0.55	2.332575e+01
-5	0.6	2.453647e+01
-5	0.65	2.545625e+01
-5	0.7	2.630305e+01
-5	0.75	2.534210e+01
-5	0.8	2.446250e+01
-5	0.85	2.470577e+01
-5	0.9	2.452516e+01
-5	0.95	2.363020e+01
-5	1	2.313603e+01

-4	0	3.116000e+01
-4	0.05	3.285220e+01
-4	0.1	3.305218e+01
-4	0.15	2.906416e+01
-4	0.2	2.932984e+01
-4	0.25	2.792842e+01
-4	0.3	2.575765e+01
-4	0.35	2.229525e+01
-4	0.4	2.107252e+01
-4	0.45	1.940348e+01
-4	0.5	2.070597e+01
-4	0.55	1.947681e+01
-4	0.6	1.699931e+01
-4	0.65	1.964368e+01
-4	0.7	1.939496e+01
-4	0.75	2.072947e+01
-4	0.8	2.110571e+01
-4	0.85	1.966919e+01
-4	0.9	2.061885e+01
-4	0.95	1.840441e+01
-4	1	2.013311e+01

-3	0	2.806518e+01
-3	0.05	2.956319e+01
-3	0.1	2.980867e+01
-3	0.15	2.711232e+01
-3	0.2	2.582183e+01
-3	0.25	2.270346e+01
-3	0.3	2.006171e+01
-3	0.35	2.005630e+01
-3	0.4	1.685576e+01
-3	0.45	1.587989e+01
-3	0.5	1.398177e+01
-3	0.55	1.520238e+01
-3	0.6	1.654309e+01
-3	0.65	1.562874e+01
-3	0.7	1.652540e+01
-3	0.75	1.708356e+01
-3	0.8	1.609211e+01
-3	0.85	1.712919e+01
-3	0.9	1.589835e+01
-3	0.95	1.571580e+01
-3	1	1.391629e+01

-2	0	2.516831e+01
-2	0.05	2.507409e+01
-2	0.1	2.616952e+01
-2	0.15	2.505686e+01
-2	0.2	2.348175e+01
-2	0.25	2.207772e+01
-2	0.3	1.878882e+01
-2	0.35	1.610184e+01
-2	0.4	1.408671e+01
-2	0.45	1.313630e+01
-2	0.5	1.233410e+01
-2	0.55	1.194484e+01
-2	0.6	1.214971e+01
-2	0.65	1.247392e+01
-2	0.7	1.280680e+01
-2	0.75	1.330951e+01
-2	0.8	1.330567e+01
-2	0.85	1.245178e+01
-2	0.9	1.230963e+01
-2	0.95	1.188987e+01
-2	1	1.274961e+01

-1	0	2.358106e+01
-1	0.05	2.437718e+01
-1	0.1	2.220452e+01
-1	0.15	2.325264e+01
-1	0.2	2.129222e+01
-1	0.25	1.867937e+01
-1	0.3	1.578853e+01
-1	0.35	1.435966e+01
-1	0.4	1.209032e+01
-1	0.45	1.134869e+01
-1	0.5	1.080581e+01
-1	0.55	1.031380e+01
-1	0.6	1.010673e+01
-1	0.65	1.013267e+01
-1	0.7	1.072911e+01
-1	0.75	1.082172e+01
-1	0.8	1.183478e+01
-1	0.85	1.083672e+01
-1	0.9	1.043739e+01
-1	0.95	1.031636e+01
-1	1	9.705614e+00

0	0	2.101235e+01
0	0.05	2.424426e+01
0	0.1	2.331441e+01
0	0.15	2.176693e+01
0	0.2	1.972575e+01
0	0.25	1.729514e+01
0	0.3	1.377897e+01
0	0.35	1.288609e+01
0	0.4	1.050160e+01
0	0.45	9.064471e+00
0	0.5	7.579965e+00
0	0.55	8.542461e+00
0	0.6	7.823794e+00
0	0.65	7.688059e+00
0	0.7	9.103914e+00
0	0.75	9.078761e+00
0	0.8	8.399288e+00
0	0.85	8.717254e+00
0	0.9	8.449973e+00
0	0.95	8.582819e+00
0	1	8.422681e+00

1	0	1.978591e+01
1	0.05	2.152145e+01
1	0.1	2.117722e+01
1	0.15	2.038616e+01
1	0.2	1.809212e+01
1	0.25	1.551201e+01
1	0.3	1.404993e+01
1	0.35	1.054484e+01
1	0.4	8.671719e+00
1	0.45	7.529632e+00
1	0.5	6.764776e+00
1	0.55	6.554524e+00
1	0.6	7.668804e+00
1	0.65	6.853680e+00
1	0.7	7.379909e+00
1	0.75	7.344026e+00
1	0.8	6.852017e+00
1	0.85	7.396421e+00
1	0.9	7.158394e+00
1	0.95	6.899032e+00
1	1	6.289723e+00

2	0	1.867279e+01
2	0.05	1.977728e+01
2	0.1	2.030971e+01
2	0.15	2.001234e+01
2	0.2	1.777593e+01
2	0.25	1.448431e+01
2	0.3	1.209057e+01
2	0.35	9.682038e+00
2	0.4	7.511919e+00
2	0.45	6.326068e+00
2	0.5	5.094004e+00
2	0.55	5.572684e+00
2	0.6	5.683014e+00
2	0.65	5.742933e+00
2	0.7	6.324307e+00
2	0.75	5.936024e+00
2	0.8	6.199292e+00
2	0.85	6.112127e+00
2	0.9	5.910430e+00
2	0.95	5.691088e+00
2	1	5.602991e+00

3	0	1.839679e+01
3	0.05	1.978750e+01
3	0.1	1.963992e+01
3	0.15	1.954923e+01
3	0.2	1.694755e+01
3	0.25	1.329370e+01
3	0.3	1.170230e+01
3	0.35	8.955281e+00
3	0.4	6.633505e+00
3	0.45	5.276888e+00
3	0.5	4.620808e+00
3	0.55	4.524517e+00
3	0.6	4.404990e+00
3	0.65	4.853144e+00
3	0.7	4.997815e+00
3	0.75	5.068346e+00
3	0.8	4.872564e+00
3	0.85	5.249508e+00
3	0.9	5.302594e+00
3	0.95	4.294407e+00
3	1	4.604802e+00

4	0	1.740665e+01
4	0.05	1.914341e+01
4	0.1	1.920856e+01
4	0.15	1.829487e+01
4	0.2	1.630386e+01
4	0.25	1.346271e+01
4	0.3	1.090814e+01
4	0.35	8.192454e+00
4	0.4	5.691550e+00
4	0.45	4.719045e+00
4	0.5	3.889055e+00
4	0.55	3.748921e+00
4	0.6	4.000373e+00
4	0.65	4.246604e+00
4	0.7	4.204675e+00
4	0.75	4.237048e+00
4	0.8	4.744914e+00
4	0.85	4.441449e+00
4	0.9	3.808189e+00
4	0.95	4.180748e+00
4	1	3.806492e+00

5	0	1.727883e+01
5	0.05	1.887293e+01
5	0.1	1.844165e+01
5	0.15	1.771866e+01
5	0.2	1.515893e+01
5	0.25	1.284682e+01
5	0.3	9.521706e+00
5	0.35	7.403174e+00
5	0.4	5.433958e+00
5	0.45	3.774203e+00
5	0.5	3.215879e+00
5	0.55	3.191800e+00
5	0.6	3.049265e+00
5	0.65	3.478575e+00
5	0.7	3.329010e+00
5	0.75	3.943424e+00
5	0.8	3.965772e+00
5	0.85	3.844002e+00
5	0.9	3.403688e+00
5	0.95	3.269962e+00
5	1	2.952949e+00

6	0	1.614871e+01
6	0.05	1.784386e+01
6	0.1	1.858245e+01
6	0.15	1.692645e+01
6	0.2	1.549309e+01
6	0.25	1.258736e+01
6	0.3	9.507570e+00
6	0.35	7.278347e+00
6	0.4	4.815391e+00
6	0.45	3.631604e+00
6	0.5	2.847269e+00
6	0.55	2.820096e+00
6	0.6	2.701274e+00
6	0.65	3.060171e+00
6	0.7	3.296139e+00
6	0.75	3.619684e+00
6	0.8	3.053002e+00
6	0.85	3.240006e+00
6	0.9	2.989309e+00
6	0.95	2.742113e+00
6	1	2.823914e+00

7	0	1.634064e+01
7	0.05	1.820172e+01
7	0.1	1.798895e+01
7	0.15	1.668134e+01
7	0.2	1.501543e+01
7	0.25	1.185446e+01
7	0.3	9.235133e+00
7	0.35	6.845325e+00
7	0.4	4.755508e+00
7	0.45	3.443542e+00
7	0.5	2.700274e+00
7	0.55	2.320004e+00
7	0.6	2.271163e+00
7	0.65	2.627382e+00
7	0.7	2.871853e+00
7	0.75	2.885074e+00
7	0.8	2.975352e+00
7	0.85	2.754163e+00
7	0.9	2.558455e+00
7	0.95	2.421120e+00
7	1	2.192328e+00

8	0	1.603708e+01
8	0.05	1.787177e+01
8	0.1	1.814516e+01
8	0.15	1.658866e+01
8	0.2	1.445284e+01
8	0.25	1.175441e+01
8	0.3	8.933807e+00
8	0.35	6.527639e+00
8	0.4	4.526474e+00
8	0.45	3.142672e+00
8	0.5	2.322560e+00
8	0.55	1.974731e+00
8	0.6	2.028083e+00
8	0.65	2.086727e+00
8	0.7	2.520862e+00
8	0.75	2.599217e+00
8	0.8	2.465721e+00
8	0.85	2.553597e+00
8	0.9	2.219553e+00
8	0.95	2.145638e+00
8	1	2.002299e+00

9	0	1.640680e+01
9	0.05	1.747726e+01
9	0.1	1.750991e+01
9	0.15	1.668269e+01
9	0.2	1.417069e+01
9	0.25	1.136910e+01
9	0.3	8.942582e+00
9	0.35	6.369587e+00
9	0.4	4.274258e+00
9	0.45	2.729906e+00
9	0.5	2.168319e+00
9	0.55	1.724127e+00
9	0.6	1.868948e+00
9	0.65	2.076141e+00
9	0.7	2.259505e+00
9	0.75	2.378939e+00
9	0.8	2.420487e+00
9	0.85	2.243549e+00
9	0.9	1.850394e+00
9	0.95	1.816916e+00
9	1	1.744345e+00

10	0	1.594144e+01
10	0.05	1.722099e+01
10	0.1	1.736709e+01
10	0.15	1.648864e+01
10	0.2	1.372967e+01
10	0.25	1.126263e+01
10	0.3	8.691615e+00
10	0.35	6.200648e+00
10	0.4	4.039569e+00
10	0.45	2.524025e+00
10	0.5	1.785825e+00
10	0.55	1.543336e+00
10	0.6	1.730654e+00
10	0.65	1.940629e+00
10	0.7	2.173324e+00
10	0.75	2.167714e+00
10	0.8	2.188073e+00
10	0.85	2.043205e+00
10	0.9	1.940902e+00
10	0.95	1.590684e+00
10	1	1.501596e+00

11	0	1.557763e+01
11	0.05	1.707042e+01
11	0.1	1.714666e+01
11	0.15	1.600980e+01
11	0.2	1.386954e+01
11	0.25	1.129947e+01
11	0.3	8.471108e+00
11	0.35	5.810492e+00
11	0.4	3.878856e+00
11	0.45	2.569522e+00
11	0.5	1.739928e+00
11	0.55	1.424083e+00
11	0.6	1.501062e+00
11	0.65	1.762555e+00
11	0.7	1.805535e+00
11	0.75	1.943772e+00
11	0.8	1.959469e+00
11	0.85	1.942042e+00
11	0.9	1.652977e+00
11	0.95	1.559577e+00
11	1	1.365356e+00

12	0	1.539918e+01
12	0.05	1.739418e+01
12	0.1	1.709513e+01
12	0.15	1.578076e+01
12	0.2	1.379009e+01
12	0.25	1.107647e+01
12	0.3	8.476984e+00
12	0.35	5.880661e+00
12	0.4	3.821905e+00
12	0.45	2.257583e+00
12	0.5	1.557789e+00
12	0.55	1.357635e+00
12	0.6	1.335798e+00
12	0.65	1.462516e+00
12	0.7	1.796059e+00
12	0.75	1.856493e+00
12	0.8	1.904389e+00
12	0.85	1.706288e+00
12	0.9	1.514210e+00
12	0.95	1.420259e+00
12	1	1.307665e+00

13	0	1.556608e+01
13	0.05	1.697184e+01
13	0.1	1.693574e+01
13	0.15	1.576669e+01
13	0.2	1.378810e+01
13	0.25	1.108557e+01
13	0.3	8.142279e+00
13	0.35	5.779681e+00
13	0.4	3.628585e+00
13	0.45	2.270612e+00
13	0.5	1.491491e+00
13	0.55	1.275408e+00
13	0.6	1.325534e+00
13	0.65	1.485219e+00
13	0.7	1.805900e+00
13	0.75	1.787577e+00
13	0.8	1.744890e+00
13	0.85	1.638359e+00
13	0.9	1.523153e+00
13	0.95	1.287518e+00
13	1	1.202281e+00

14	0	1.508625e+01
14	0.05	1.702377e+01
14	0.1	1.708260e+01
14	0.15	1.593289e+01
14	0.2	1.366005e+01
14	0.25	1.102145e+01
14	0.3	8.283998e+00
14	0.35	5.588707e+00
14	0.4	3.613006e+00
14	0.45	2.230056e+00
14	0.5	1.476010e+00
14	0.55	1.131075e+00
14	0.6	1.175841e+00
14	0.65	1.406182e+00
14	0.7	1.616308e+00
14	0.75	1.740694e+00
14	0.8	1.688129e+00
14	0.85	1.605151e+00
14	0.9	1.362186e+00
14	0.95	1.245369e+00
14	1	1.115207e+00

15	0	1.532234e+01
15	0.05	1.689336e+01
15	0.1	1.699892e+01
15	0.15	1.569855e+01
15	0.2	1.363989e+01
15	0.25	1.086515e+01
15	0.3	8.120133e+00
15	0.35	5.530246e+00
15	0.4	3.569233e+00
15	0.45	2.205259e+00
15	0.5	1.407819e+00
15	0.55	1.052161e+00
15	0.6	1.135837e+00
15	0.65	1.372144e+00
15	0.7	1.591386e+00
15	0.75	1.640831e+00
15	0.8	1.672318e+00
15	0.85	1.537490e+00
15	0.9	1.365394e+00
15	0.95	1.153175e+00
15	1	1.087747e+00

16	0	1.537339e+01
16	0.05	1.684876e+01
16	0.1	1.705424e+01
16	0.15	1.567584e+01
16	0.2	1.368695e+01
16	0.25	1.085945e+01
16	0.3	8.113475e+00
16	0.35	5.527415e+00
16	0.4	3.576898e+00
16	0.45	2.130150e+00
16	0.5	1.320188e+00
16	0.55	1.066076e+00
16	0.6	1.115963e+00
16	0.65	1.263298e+00
16	0.7	1.525748e+00
16	0.75	1.603573e+00
16	0.8	1.535288e+00
16	0.85	1.436683e+00
16	0.9	1.257418e+00
16	0.95	1.134073e+00
16	1	1.007222e+00

17	0	1.525669e+01
17	0.05	1.687368e+01
17	0.1	1.689987e+01
17	0.15	1.582002e+01
17	0.2	1.362301e+01
17	0.25	1.084576e+01
17	0.3	8.142639e+00
17	0.35	5.576615e+00
17	0.4	3.573693e+00
17	0.45	2.152739e+00
17	0.5	1.270411e+00
17	0.55	1.022343e+00
17	0.6	1.058449e+00
17	0.65	1.264170e+00
17	0.7	1.436166e+00
17	0.75	1.570979e+00
17	0.8	1.583686e+00
17	0.85	1.413793e+00
17	0.9	1.270488e+00
17	0.95	1.086827e+00
17	1	9.639286e-01

18	0	1.528949e+01
18	0.05	1.680316e+01
18	0.1	1.711228e+01
18	0.15	1.569081e+01
18	0.2	1.352187e+01
18	0.25	1.086815e+01
18	0.3	8.099953e+00
18	0.35	5.534338e+00
18	0.4	3.476150e+00
18	0.45	2.058688e+00
18	0.5	1.270985e+00
18	0.55	9.560431e-01
18	0.6	1.047032e+00
18	0.65	1.239853e+00
18	0.7	1.433019e+00
18	0.75	1.557978e+00
18	0.8	1.539692e+00
18	0.85	1.381195e+00
18	0.9	1.219356e+00
18	0.95	1.030822e+00
18	1	9.754377e-01

19	0	1.517618e+01
19	0.05	1.675093e+01
19	0.1	1.685149e+01
19	0.15	1.569250e+01
19	0.2	1.354714e+01
19	0.25	1.088548e+01
19	0.3	7.999486e+00
19	0.35	5.477298e+00
19	0.4	3.468755e+00
19	0.45	2.058544e+00
19	0.5	1.268759e+00
19	0.55	9.577224e-01
19	0.6	9.893693e-01
19	0.65	1.205316e+00
19	0.7	1.404049e+00
19	0.75	1.517059e+00
19	0.8	1.475257e+00
19	0.85	1.393439e+00
19	0.9	1.213302e+00
19	0.95	1.044978e+00
19	1	9.434183e-01

20	0	1.517910e+01
20	0.05	1.679375e+01
20	0.1	1.681264e+01
20	0.15	1.565340e+01
20	0.2	1.349848e+01
20	0.25	1.086552e+01
20	0.3	8.011580e+00
20	0.35	5.452135e+00
20	0.4	3.397554e+00
20	0.45	2.044916e+00
20	0.5	1.188129e+00
20	0.55	9.180333e-01
20	0.6	9.478995e-01
20	0.65	1.212640e+00
20	0.7	1.391122e+00
20	0.75	1.538096e+00
20	0.8	1.462461e+00
20	0.85	1.327685e+00
20	0.9	1.174865e+00
20	0.95	9.971137e-01
20	1	9.134565e-01

