SNR_dB	aleph_array	mse_results
0	0.9	1.256115e+01
0	0.95	1.254834e+01
0	1	1.311951e+01

1	0	2.417789e+01
1	0.05	2.562404e+01
1	0.1	2.463852e+01
1	0.15	2.443840e+01
1	0.2	2.276870e+01
1	0.25	1.889727e+01
1	0.3	1.667240e+01
1	0.35	1.412027e+01
1	0.4	1.240066e+01
1	0.45	1.198231e+01
1	0.5	1.088343e+01
1	0.55	1.029675e+01
1	0.6	9.743114e+00
1	0.65	1.066637e+01
1	0.7	1.065654e+01
1	0.75	1.270941e+01
1	0.8	1.178543e+01
1	0.85	1.154134e+01
1	0.9	1.155372e+01
1	0.95	1.038628e+01
1	1	1.060366e+01

2	0	2.214422e+01
2	0.05	2.376571e+01
2	0.1	2.502348e+01
2	0.15	2.129290e+01
2	0.2	2.014455e+01
2	0.25	1.624527e+01
2	0.3	1.431203e+01
2	0.35	1.242828e+01
2	0.4	1.048339e+01
2	0.45	1.000136e+01
2	0.5	8.742718e+00
2	0.55	9.123260e+00
2	0.6	9.083587e+00
2	0.65	9.379660e+00
2	0.7	9.191320e+00
2	0.75	8.792994e+00
2	0.8	9.163331e+00
2	0.85	8.637119e+00
2	0.9	9.165063e+00
2	0.95	8.495143e+00
2	1	8.327981e+00

3	0	2.038124e+01
3	0.05	2.088732e+01
3	0.1	2.227035e+01
3	0.15	2.076298e+01
3	0.2	1.868782e+01
3	0.25	1.596646e+01
3	0.3	1.346308e+01
3	0.35	1.159115e+01
3	0.4	9.251931e+00
3	0.45	7.949574e+00
3	0.5	6.751007e+00
3	0.55	7.096792e+00
3	0.6	7.164825e+00
3	0.65	7.127688e+00
3	0.7	7.453240e+00
3	0.75	7.605956e+00
3	0.8	7.810186e+00
3	0.85	7.429231e+00
3	0.9	7.787203e+00
3	0.95	6.963803e+00
3	1	7.048981e+00

4	0	1.907904e+01
4	0.05	2.123936e+01
4	0.1	2.154353e+01
4	0.15	1.871028e+01
4	0.2	1.811758e+01
4	0.25	1.460685e+01
4	0.3	1.238945e+01
4	0.35	1.027509e+01
4	0.4	7.509261e+00
4	0.45	6.743340e+00
4	0.5	6.039865e+00
4	0.55	5.747908e+00
4	0.6	5.862349e+00
4	0.65	6.061716e+00
4	0.7	6.527923e+00
4	0.75	6.454744e+00
4	0.8	6.276273e+00
4	0.85	6.581186e+00
4	0.9	6.680091e+00
4	0.95	5.832213e+00
4	1	6.305189e+00

5	0	1.854509e+01
5	0.05	2.127352e+01
5	0.1	2.010372e+01
5	0.15	1.910318e+01
5	0.2	1.651505e+01
5	0.25	1.445456e+01
5	0.3	1.147558e+01
5	0.35	9.234920e+00
5	0.4	6.742387e+00
5	0.45	5.671850e+00
5	0.5	4.949680e+00
5	0.55	4.509267e+00
5	0.6	4.836503e+00
5	0.65	5.285153e+00
5	0.7	5.367152e+00
5	0.75	5.126223e+00
5	0.8	5.432339e+00
5	0.85	5.523588e+00
5	0.9	5.404373e+00
5	0.95	4.780536e+00
5	1	4.963874e+00

6	0	1.728352e+01
6	0.05	1.965746e+01
6	0.1	1.961297e+01
6	0.15	1.867293e+01
6	0.2	1.641266e+01
6	0.25	1.328117e+01
6	0.3	1.031339e+01
6	0.35	7.893971e+00
6	0.4	6.016400e+00
6	0.45	4.914902e+00
6	0.5	3.833304e+00
6	0.55	3.837904e+00
6	0.6	3.642317e+00
6	0.65	4.410196e+00
6	0.7	4.270925e+00
6	0.75	4.719071e+00
6	0.8	4.758809e+00
6	0.85	4.208317e+00
6	0.9	4.245622e+00
6	0.95	4.051046e+00
6	1	3.896958e+00

7	0	1.678391e+01
7	0.05	1.839899e+01
7	0.1	1.873428e+01
7	0.15	1.704455e+01
7	0.2	1.519745e+01
7	0.25	1.288161e+01
7	0.3	1.014307e+01
7	0.35	7.248644e+00
7	0.4	5.645947e+00
7	0.45	4.410397e+00
7	0.5	3.532169e+00
7	0.55	3.385210e+00
7	0.6	3.386193e+00
7	0.65	3.501759e+00
7	0.7	3.833968e+00
7	0.75	4.004991e+00
7	0.8	3.878594e+00
7	0.85	3.759565e+00
7	0.9	3.539870e+00
7	0.95	3.238553e+00
7	1	3.328743e+00

8	0	1.654663e+01
8	0.05	1.795983e+01
8	0.1	1.860584e+01
8	0.15	1.719701e+01
8	0.2	1.451019e+01
8	0.25	1.231922e+01
8	0.3	9.984978e+00
8	0.35	7.199328e+00
8	0.4	5.226013e+00
8	0.45	3.979815e+00
8	0.5	3.025563e+00
8	0.55	2.709509e+00
8	0.6	2.740999e+00
8	0.65	3.160133e+00
8	0.7	3.240198e+00
8	0.75	3.383303e+00
8	0.8	3.227401e+00
8	0.85	3.477165e+00
8	0.9	3.165092e+00
8	0.95	2.813721e+00
8	1	2.834332e+00

9	0	1.644407e+01
9	0.05	1.773944e+01
9	0.1	1.781086e+01
9	0.15	1.723797e+01
9	0.2	1.437792e+01
9	0.25	1.209550e+01
9	0.3	9.005107e+00
9	0.35	6.717840e+00
9	0.4	4.938180e+00
9	0.45	3.576247e+00
9	0.5	2.467876e+00
9	0.55	2.468421e+00
9	0.6	2.459641e+00
9	0.65	2.662903e+00
9	0.7	3.030390e+00
9	0.75	2.999660e+00
9	0.8	2.896655e+00
9	0.85	3.069509e+00
9	0.9	2.609808e+00
9	0.95	2.462017e+00
9	1	2.514182e+00

10	0	1.637244e+01
10	0.05	1.753630e+01
10	0.1	1.781419e+01
10	0.15	1.644809e+01
10	0.2	1.413693e+01
10	0.25	1.163531e+01
10	0.3	8.757021e+00
10	0.35	6.076359e+00
10	0.4	4.645955e+00
10	0.45	3.051314e+00
10	0.5	2.303692e+00
10	0.55	2.236554e+00
10	0.6	2.263969e+00
10	0.65	2.295056e+00
10	0.7	2.612052e+00
10	0.75	2.728387e+00
10	0.8	2.859847e+00
10	0.85	2.578843e+00
10	0.9	2.408439e+00
10	0.95	2.217626e+00
10	1	2.118034e+00

11	0	1.607133e+01
11	0.05	1.757271e+01
11	0.1	1.741471e+01
11	0.15	1.638038e+01
11	0.2	1.411500e+01
11	0.25	1.106190e+01
11	0.3	8.830795e+00
11	0.35	6.242455e+00
11	0.4	4.199621e+00
11	0.45	2.738771e+00
11	0.5	2.079053e+00
11	0.55	1.869280e+00
11	0.6	1.852422e+00
11	0.65	2.142958e+00
11	0.7	2.372984e+00
11	0.75	2.205143e+00
11	0.8	2.324611e+00
11	0.85	2.206335e+00
11	0.9	2.117623e+00
11	0.95	1.926935e+00
11	1	1.916728e+00

12	0	1.572894e+01
12	0.05	1.754858e+01
12	0.1	1.725512e+01
12	0.15	1.608092e+01
12	0.2	1.405105e+01
12	0.25	1.108319e+01
12	0.3	8.587702e+00
12	0.35	5.943268e+00
12	0.4	3.973258e+00
12	0.45	2.534539e+00
12	0.5	1.842711e+00
12	0.55	1.724967e+00
12	0.6	1.728847e+00
12	0.65	1.959730e+00
12	0.7	2.149687e+00
12	0.75	2.293778e+00
12	0.8	2.078500e+00
12	0.85	2.154187e+00
12	0.9	1.901588e+00
12	0.95	1.785016e+00
12	1	1.639657e+00

13	0	1.556907e+01
13	0.05	1.686375e+01
13	0.1	1.714047e+01
13	0.15	1.607753e+01
13	0.2	1.384274e+01
13	0.25	1.118759e+01
13	0.3	8.407512e+00
13	0.35	5.926038e+00
13	0.4	3.831397e+00
13	0.45	2.536325e+00
13	0.5	1.667196e+00
13	0.55	1.452721e+00
13	0.6	1.461980e+00
13	0.65	1.806550e+00
13	0.7	1.953324e+00
13	0.75	1.976102e+00
13	0.8	2.083332e+00
13	0.85	1.842632e+00
13	0.9	1.728955e+00
13	0.95	1.590098e+00
13	1	1.439404e+00

14	0	1.550723e+01
14	0.05	1.679445e+01
14	0.1	1.684314e+01
14	0.15	1.599594e+01
14	0.2	1.384096e+01
14	0.25	1.099628e+01
14	0.3	8.335761e+00
14	0.35	5.815195e+00
14	0.4	3.689925e+00
14	0.45	2.321109e+00
14	0.5	1.650009e+00
14	0.55	1.367336e+00
14	0.6	1.495421e+00
14	0.65	1.656319e+00
14	0.7	1.897616e+00
14	0.75	2.002834e+00
14	0.8	1.847246e+00
14	0.85	1.593617e+00
14	0.9	1.467058e+00
14	0.95	1.460284e+00
14	1	1.356529e+00

15	0	1.576902e+01
15	0.05	1.689722e+01
15	0.1	1.667272e+01
15	0.15	1.552617e+01
15	0.2	1.365046e+01
15	0.25	1.089991e+01
15	0.3	8.169638e+00
15	0.35	5.830925e+00
15	0.4	3.666393e+00
15	0.45	2.262943e+00
15	0.5	1.546898e+00
15	0.55	1.182144e+00
15	0.6	1.339532e+00
15	0.65	1.601678e+00
15	0.7	1.747480e+00
15	0.75	1.790240e+00
15	0.8	1.821375e+00
15	0.85	1.643296e+00
15	0.9	1.489205e+00
15	0.95	1.353919e+00
15	1	1.224363e+00

16	0	1.538996e+01
16	0.05	1.682639e+01
16	0.1	1.709661e+01
16	0.15	1.568093e+01
16	0.2	1.368322e+01
16	0.25	1.077300e+01
16	0.3	8.293373e+00
16	0.35	5.674686e+00
16	0.4	3.668976e+00
16	0.45	2.286801e+00
16	0.5	1.465506e+00
16	0.55	1.148920e+00
16	0.6	1.206948e+00
16	0.65	1.493051e+00
16	0.7	1.651131e+00
16	0.75	1.747168e+00
16	0.8	1.737365e+00
16	0.85	1.645253e+00
16	0.9	1.422217e+00
16	0.95	1.182224e+00
16	1	1.195688e+00

17	0	1.537367e+01
17	0.05	1.661985e+01
17	0.1	1.698646e+01
17	0.15	1.574740e+01
17	0.2	1.361086e+01
17	0.25	1.074908e+01
17	0.3	7.971954e+00
17	0.35	5.638373e+00
17	0.4	3.634794e+00
17	0.45	2.127798e+00
17	0.5	1.333725e+00
17	0.55	1.150864e+00
17	0.6	1.176040e+00
17	0.65	1.318410e+00
17	0.7	1.555905e+00
17	0.75	1.613352e+00
17	0.8	1.656870e+00
17	0.85	1.554146e+00
17	0.9	1.322402e+00
17	0.95	1.179633e+00
17	1	1.097961e+00

18	0	1.525528e+01
18	0.05	1.684986e+01
18	0.1	1.679711e+01
18	0.15	1.564485e+01
18	0.2	1.350117e+01
18	0.25	1.085678e+01
18	0.3	8.107093e+00
18	0.35	5.551058e+00
18	0.4	3.456901e+00
18	0.45	2.084785e+00
18	0.5	1.319408e+00
18	0.55	1.070132e+00
18	0.6	1.102820e+00
18	0.65	1.368211e+00
18	0.7	1.566119e+00
18	0.75	1.602314e+00
18	0.8	1.654457e+00
18	0.85	1.444289e+00
18	0.9	1.301125e+00
18	0.95	1.146516e+00
18	1	1.069726e+00

19	0	1.524701e+01
19	0.05	1.693810e+01
19	0.1	1.687703e+01
19	0.15	1.556492e+01
19	0.2	1.345343e+01
19	0.25	1.087008e+01
19	0.3	7.973081e+00
19	0.35	5.445538e+00
19	0.4	3.514445e+00
19	0.45	2.075280e+00
19	0.5	1.312919e+00
19	0.55	1.014231e+00
19	0.6	1.122897e+00
19	0.65	1.268459e+00
19	0.7	1.514681e+00
19	0.75	1.579380e+00
19	0.8	1.548484e+00
19	0.85	1.402172e+00
19	0.9	1.158261e+00
19	0.95	1.111653e+00
19	1	1.012335e+00

20	0	1.520835e+01
20	0.05	1.678934e+01
20	0.1	1.679134e+01
20	0.15	1.561128e+01
20	0.2	1.342408e+01
20	0.25	1.082143e+01
20	0.3	8.026485e+00
20	0.35	5.372727e+00
20	0.4	3.371336e+00
20	0.45	2.039772e+00
20	0.5	1.264729e+00
20	0.55	9.914274e-01
20	0.6	1.067531e+00
20	0.65	1.236866e+00
20	0.7	1.470718e+00
20	0.75	1.531207e+00
20	0.8	1.517765e+00
20	0.85	1.408747e+00
20	0.9	1.220235e+00
20	0.95	1.040349e+00
20	1	9.707534e-01

