SNR_dB	aleph_array	mse_results
1	0.9	1.879657e+00
1	0.95	1.655363e+00
1	1	1.642933e+00

2	0	1.551997e+01
2	0.05	1.689399e+01
2	0.1	1.778728e+01
2	0.15	1.630683e+01
2	0.2	1.411778e+01
2	0.25	1.152943e+01
2	0.3	8.875289e+00
2	0.35	5.927619e+00
2	0.4	3.973983e+00
2	0.45	2.593261e+00
2	0.5	1.747836e+00
2	0.55	1.481089e+00
2	0.6	1.419501e+00
2	0.65	1.688024e+00
2	0.7	1.893248e+00
2	0.75	2.037899e+00
2	0.8	1.950388e+00
2	0.85	1.844222e+00
2	0.9	1.678358e+00
2	0.95	1.682100e+00
2	1	1.516853e+00

3	0	1.533638e+01
3	0.05	1.698510e+01
3	0.1	1.719237e+01
3	0.15	1.602252e+01
3	0.2	1.402629e+01
3	0.25	1.123911e+01
3	0.3	8.454698e+00
3	0.35	5.958833e+00
3	0.4	3.941140e+00
3	0.45	2.333201e+00
3	0.5	1.535104e+00
3	0.55	1.311304e+00
3	0.6	1.433927e+00
3	0.65	1.593243e+00
3	0.7	1.891643e+00
3	0.75	1.961964e+00
3	0.8	1.885969e+00
3	0.85	1.807299e+00
3	0.9	1.528205e+00
3	0.95	1.414356e+00
3	1	1.257518e+00

4	0	1.549614e+01
4	0.05	1.690727e+01
4	0.1	1.724608e+01
4	0.15	1.605776e+01
4	0.2	1.393409e+01
4	0.25	1.118470e+01
4	0.3	8.525266e+00
4	0.35	5.617624e+00
4	0.4	3.792740e+00
4	0.45	2.368834e+00
4	0.5	1.437612e+00
4	0.55	1.152897e+00
4	0.6	1.309505e+00
4	0.65	1.550460e+00
4	0.7	1.775325e+00
4	0.75	1.883410e+00
4	0.8	1.781534e+00
4	0.85	1.623289e+00
4	0.9	1.450330e+00
4	0.95	1.317675e+00
4	1	1.129947e+00

5	0	1.542745e+01
5	0.05	1.702807e+01
5	0.1	1.723362e+01
5	0.15	1.591095e+01
5	0.2	1.376398e+01
5	0.25	1.108444e+01
5	0.3	8.447256e+00
5	0.35	5.764959e+00
5	0.4	3.703867e+00
5	0.45	2.260106e+00
5	0.5	1.353163e+00
5	0.55	1.097520e+00
5	0.6	1.188331e+00
5	0.65	1.335507e+00
5	0.7	1.563320e+00
5	0.75	1.762850e+00
5	0.8	1.724580e+00
5	0.85	1.611023e+00
5	0.9	1.471535e+00
5	0.95	1.237500e+00
5	1	1.170455e+00

6	0	1.529258e+01
6	0.05	1.669875e+01
6	0.1	1.722247e+01
6	0.15	1.587138e+01
6	0.2	1.379466e+01
6	0.25	1.113857e+01
6	0.3	8.326680e+00
6	0.35	5.682738e+00
6	0.4	3.590828e+00
6	0.45	2.243219e+00
6	0.5	1.406557e+00
6	0.55	1.082111e+00
6	0.6	1.130078e+00
6	0.65	1.312802e+00
6	0.7	1.600132e+00
6	0.75	1.622661e+00
6	0.8	1.639731e+00
6	0.85	1.532594e+00
6	0.9	1.394139e+00
6	0.95	1.265326e+00
6	1	1.135963e+00

7	0	1.520099e+01
7	0.05	1.689847e+01
7	0.1	1.700649e+01
7	0.15	1.582239e+01
7	0.2	1.375515e+01
7	0.25	1.100644e+01
7	0.3	8.167343e+00
7	0.35	5.743927e+00
7	0.4	3.555782e+00
7	0.45	2.164968e+00
7	0.5	1.322011e+00
7	0.55	1.047203e+00
7	0.6	1.077182e+00
7	0.65	1.266648e+00
7	0.7	1.535004e+00
7	0.75	1.575059e+00
7	0.8	1.550594e+00
7	0.85	1.408011e+00
7	0.9	1.241017e+00
7	0.95	1.139085e+00
7	1	9.812548e-01

8	0	1.533581e+01
8	0.05	1.693913e+01
8	0.1	1.697721e+01
8	0.15	1.587298e+01
8	0.2	1.370645e+01
8	0.25	1.103515e+01
8	0.3	8.256959e+00
8	0.35	5.474826e+00
8	0.4	3.594605e+00
8	0.45	2.103658e+00
8	0.5	1.327070e+00
8	0.55	1.023551e+00
8	0.6	1.029272e+00
8	0.65	1.238669e+00
8	0.7	1.423276e+00
8	0.75	1.608864e+00
8	0.8	1.528154e+00
8	0.85	1.455585e+00
8	0.9	1.243840e+00
8	0.95	1.077362e+00
8	1	1.005935e+00

9	0	1.520122e+01
9	0.05	1.685342e+01
9	0.1	1.692186e+01
9	0.15	1.564144e+01
9	0.2	1.357467e+01
9	0.25	1.100215e+01
9	0.3	8.194424e+00
9	0.35	5.566211e+00
9	0.4	3.659643e+00
9	0.45	2.160667e+00
9	0.5	1.289713e+00
9	0.55	9.332801e-01
9	0.6	1.011295e+00
9	0.65	1.152576e+00
9	0.7	1.450540e+00
9	0.75	1.566863e+00
9	0.8	1.528564e+00
9	0.85	1.443296e+00
9	0.9	1.227593e+00
9	0.95	1.088454e+00
9	1	9.481974e-01

10	0	1.518450e+01
10	0.05	1.684473e+01
10	0.1	1.695884e+01
10	0.15	1.577046e+01
10	0.2	1.376299e+01
10	0.25	1.100632e+01
10	0.3	8.221056e+00
10	0.35	5.591094e+00
10	0.4	3.509635e+00
10	0.45	2.086266e+00
10	0.5	1.279603e+00
10	0.55	9.078945e-01
10	0.6	9.807625e-01
10	0.65	1.171711e+00
10	0.7	1.387624e+00
10	0.75	1.558973e+00
10	0.8	1.487403e+00
10	0.85	1.381822e+00
10	0.9	1.223970e+00
10	0.95	1.028884e+00
10	1	9.721576e-01

11	0	1.515644e+01
11	0.05	1.683010e+01
11	0.1	1.702852e+01
11	0.15	1.587540e+01
11	0.2	1.361623e+01
11	0.25	1.093291e+01
11	0.3	8.126670e+00
11	0.35	5.597438e+00
11	0.4	3.504042e+00
11	0.45	2.038072e+00
11	0.5	1.213518e+00
11	0.55	9.447711e-01
11	0.6	9.706672e-01
11	0.65	1.191767e+00
11	0.7	1.414767e+00
11	0.75	1.512041e+00
11	0.8	1.504299e+00
11	0.85	1.349955e+00
11	0.9	1.157406e+00
11	0.95	1.017794e+00
11	1	9.123560e-01

12	0	1.518193e+01
12	0.05	1.689979e+01
12	0.1	1.696976e+01
12	0.15	1.574079e+01
12	0.2	1.356933e+01
12	0.25	1.094915e+01
12	0.3	8.162175e+00
12	0.35	5.599518e+00
12	0.4	3.522000e+00
12	0.45	2.071733e+00
12	0.5	1.200321e+00
12	0.55	9.024433e-01
12	0.6	9.549226e-01
12	0.65	1.146049e+00
12	0.7	1.385201e+00
12	0.75	1.479286e+00
12	0.8	1.471326e+00
12	0.85	1.330518e+00
12	0.9	1.174164e+00
12	0.95	9.944153e-01
12	1	9.126389e-01

13	0	1.513800e+01
13	0.05	1.672316e+01
13	0.1	1.688254e+01
13	0.15	1.576709e+01
13	0.2	1.368895e+01
13	0.25	1.103349e+01
13	0.3	8.105194e+00
13	0.35	5.561331e+00
13	0.4	3.483865e+00
13	0.45	2.054086e+00
13	0.5	1.201000e+00
13	0.55	8.943102e-01
13	0.6	9.377390e-01
13	0.65	1.138227e+00
13	0.7	1.365159e+00
13	0.75	1.461932e+00
13	0.8	1.464439e+00
13	0.85	1.318392e+00
13	0.9	1.152864e+00
13	0.95	9.819884e-01
13	1	9.126861e-01

14	0	1.518803e+01
14	0.05	1.673154e+01
14	0.1	1.692655e+01
14	0.15	1.571849e+01
14	0.2	1.356565e+01
14	0.25	1.090854e+01
14	0.3	8.167119e+00
14	0.35	5.572301e+00
14	0.4	3.503789e+00
14	0.45	2.026994e+00
14	0.5	1.199985e+00
14	0.55	8.853857e-01
14	0.6	9.359735e-01
14	0.65	1.146073e+00
14	0.7	1.364663e+00
14	0.75	1.486008e+00
14	0.8	1.452149e+00
14	0.85	1.332986e+00
14	0.9	1.148516e+00
14	0.95	9.874747e-01
14	1	8.871262e-01

15	0	1.513248e+01
15	0.05	1.677937e+01
15	0.1	1.686049e+01
15	0.15	1.574384e+01
15	0.2	1.363675e+01
15	0.25	1.093771e+01
15	0.3	8.106001e+00
15	0.35	5.555845e+00
15	0.4	3.482922e+00
15	0.45	2.019738e+00
15	0.5	1.182899e+00
15	0.55	9.060397e-01
15	0.6	8.942328e-01
15	0.65	1.130553e+00
15	0.7	1.362444e+00
15	0.75	1.451026e+00
15	0.8	1.441378e+00
15	0.85	1.328296e+00
15	0.9	1.142507e+00
15	0.95	9.593717e-01
15	1	8.883408e-01

16	0	1.511472e+01
16	0.05	1.676785e+01
16	0.1	1.693255e+01
16	0.15	1.572834e+01
16	0.2	1.359536e+01
16	0.25	1.093662e+01
16	0.3	8.098205e+00
16	0.35	5.562490e+00
16	0.4	3.474497e+00
16	0.45	2.017115e+00
16	0.5	1.182074e+00
16	0.55	8.756551e-01
16	0.6	9.079103e-01
16	0.65	1.127694e+00
16	0.7	1.339381e+00
16	0.75	1.442751e+00
16	0.8	1.442953e+00
16	0.85	1.328590e+00
16	0.9	1.129964e+00
16	0.95	9.754650e-01
16	1	8.811350e-01

17	0	1.510339e+01
17	0.05	1.679400e+01
17	0.1	1.687654e+01
17	0.15	1.575972e+01
17	0.2	1.360216e+01
17	0.25	1.095207e+01
17	0.3	8.121260e+00
17	0.35	5.577134e+00
17	0.4	3.442172e+00
17	0.45	2.028411e+00
17	0.5	1.165017e+00
17	0.55	8.667226e-01
17	0.6	9.148792e-01
17	0.65	1.123492e+00
17	0.7	1.337915e+00
17	0.75	1.459609e+00
17	0.8	1.445397e+00
17	0.85	1.314216e+00
17	0.9	1.121929e+00
17	0.95	9.434896e-01
17	1	8.789526e-01

18	0	1.510725e+01
18	0.05	1.679072e+01
18	0.1	1.696113e+01
18	0.15	1.578783e+01
18	0.2	1.363158e+01
18	0.25	1.090141e+01
18	0.3	8.131073e+00
18	0.35	5.516970e+00
18	0.4	3.468725e+00
18	0.45	2.005654e+00
18	0.5	1.181632e+00
18	0.55	8.645161e-01
18	0.6	9.088922e-01
18	0.65	1.119052e+00
18	0.7	1.342915e+00
18	0.75	1.448662e+00
18	0.8	1.459730e+00
18	0.85	1.297470e+00
18	0.9	1.122195e+00
18	0.95	9.528910e-01
18	1	8.665522e-01

19	0	1.510612e+01
19	0.05	1.677318e+01
19	0.1	1.690366e+01
19	0.15	1.573135e+01
19	0.2	1.361040e+01
19	0.25	1.091516e+01
19	0.3	8.136178e+00
19	0.35	5.541733e+00
19	0.4	3.445388e+00
19	0.45	2.017017e+00
19	0.5	1.178304e+00
19	0.55	8.532205e-01
19	0.6	9.092535e-01
19	0.65	1.117515e+00
19	0.7	1.334651e+00
19	0.75	1.439588e+00
19	0.8	1.435267e+00
19	0.85	1.300248e+00
19	0.9	1.125991e+00
19	0.95	9.511041e-01
19	1	8.637607e-01

20	0	1.511464e+01
20	0.05	1.676254e+01
20	0.1	1.690905e+01
20	0.15	1.576394e+01
20	0.2	1.361213e+01
20	0.25	1.093091e+01
20	0.3	8.103141e+00
20	0.35	5.530298e+00
20	0.4	3.465997e+00
20	0.45	2.014369e+00
20	0.5	1.172287e+00
20	0.55	8.664296e-01
20	0.6	9.031298e-01
20	0.65	1.103949e+00
20	0.7	1.329418e+00
20	0.75	1.438896e+00
20	0.8	1.432332e+00
20	0.85	1.313882e+00
20	0.9	1.127452e+00
20	0.95	9.558798e-01
20	1	8.599827e-01

