SNR_dB	aleph_array	mse_results
-20	0	1.267379e+03
-20	0.05	1.267376e+03
-20	0.1	1.175392e+03
-20	0.15	1.237516e+03
-20	0.2	1.299502e+03
-20	0.25	1.346993e+03
-20	0.3	1.339504e+03
-20	0.35	1.365190e+03
-20	0.4	1.301739e+03
-20	0.45	1.449395e+03
-20	0.5	1.557529e+03
-20	0.55	1.388953e+03
-20	0.6	1.486764e+03
-20	0.65	1.494796e+03
-20	0.7	1.430259e+03
-20	0.75	1.451772e+03
-20	0.8	1.551466e+03
-20	0.85	1.500106e+03
-20	0.9	1.517534e+03
-20	0.95	1.482928e+03
-20	1	1.513272e+03

-19	0	1.001477e+03
-19	0.05	9.359143e+02
-19	0.1	9.822633e+02
-19	0.15	9.971748e+02
-19	0.2	1.014393e+03
-19	0.25	1.088139e+03
-19	0.3	1.001322e+03
-19	0.35	9.668650e+02
-19	0.4	1.037719e+03
-19	0.45	1.100260e+03
-19	0.5	1.205482e+03
-19	0.55	1.172309e+03
-19	0.6	1.137077e+03
-19	0.65	1.229106e+03
-19	0.7	1.204855e+03
-19	0.75	1.259117e+03
-19	0.8	1.089617e+03
-19	0.85	1.293772e+03
-19	0.9	1.160407e+03
-19	0.95	1.062420e+03
-19	1	1.232700e+03

-18	0	7.944772e+02
-18	0.05	8.558082e+02
-18	0.1	7.342860e+02
-18	0.15	8.690654e+02
-18	0.2	8.614121e+02
-18	0.25	7.965197e+02
-18	0.3	8.854465e+02
-18	0.35	8.464885e+02
-18	0.4	7.893578e+02
-18	0.45	8.780615e+02
-18	0.5	9.244220e+02
-18	0.55	9.444001e+02
-18	0.6	9.650588e+02
-18	0.65	9.427225e+02
-18	0.7	9.432549e+02
-18	0.75	9.917831e+02
-18	0.8	8.615406e+02
-18	0.85	9.679908e+02
-18	0.9	9.558851e+02
-18	0.95	9.468526e+02
-18	1	9.527438e+02

-17	0	6.458204e+02
-17	0.05	6.577036e+02
-17	0.1	6.208931e+02
-17	0.15	6.557954e+02
-17	0.2	6.498792e+02
-17	0.25	6.557900e+02
-17	0.3	6.380300e+02
-17	0.35	6.638264e+02
-17	0.4	6.873562e+02
-17	0.45	6.246910e+02
-17	0.5	6.895527e+02
-17	0.55	7.489389e+02
-17	0.6	7.563528e+02
-17	0.65	7.844830e+02
-17	0.7	7.426043e+02
-17	0.75	7.662459e+02
-17	0.8	7.646360e+02
-17	0.85	6.986780e+02
-17	0.9	7.683835e+02
-17	0.95	7.711636e+02
-17	1	7.478982e+02

-16	0	5.289950e+02
-16	0.05	5.019075e+02
-16	0.1	5.130159e+02
-16	0.15	5.162061e+02
-16	0.2	5.367850e+02
-16	0.25	5.041464e+02
-16	0.3	5.064638e+02
-16	0.35	5.054563e+02
-16	0.4	5.749983e+02
-16	0.45	5.714929e+02
-16	0.5	5.758756e+02
-16	0.55	5.590195e+02
-16	0.6	5.669060e+02
-16	0.65	6.186995e+02
-16	0.7	6.055756e+02
-16	0.75	5.719706e+02
-16	0.8	5.882507e+02
-16	0.85	6.151726e+02
-16	0.9	6.062985e+02
-16	0.95	5.862827e+02
-16	1	5.313348e+02

-15	0	4.119374e+02
-15	0.05	4.034062e+02
-15	0.1	4.201402e+02
-15	0.15	4.049261e+02
-15	0.2	4.014836e+02
-15	0.25	3.883881e+02
-15	0.3	4.542453e+02
-15	0.35	4.008772e+02
-15	0.4	4.211933e+02
-15	0.45	4.568994e+02
-15	0.5	4.432841e+02
-15	0.55	4.444571e+02
-15	0.6	4.318421e+02
-15	0.65	4.738104e+02
-15	0.7	4.661719e+02
-15	0.75	4.594447e+02
-15	0.8	4.633216e+02
-15	0.85	4.792140e+02
-15	0.9	4.648891e+02
-15	0.95	4.661476e+02
-15	1	4.549881e+02

-14	0	3.165613e+02
-14	0.05	3.462713e+02
-14	0.1	3.129261e+02
-14	0.15	3.206334e+02
-14	0.2	3.372825e+02
-14	0.25	3.206578e+02
-14	0.3	3.542302e+02
-14	0.35	3.365555e+02
-14	0.4	3.427189e+02
-14	0.45	3.267936e+02
-14	0.5	3.477676e+02
-14	0.55	3.918705e+02
-14	0.6	3.863554e+02
-14	0.65	3.756352e+02
-14	0.7	3.597284e+02
-14	0.75	3.746531e+02
-14	0.8	3.778972e+02
-14	0.85	3.859916e+02
-14	0.9	3.471650e+02
-14	0.95	3.723944e+02
-14	1	3.515292e+02

-13	0	2.652912e+02
-13	0.05	2.671064e+02
-13	0.1	2.513288e+02
-13	0.15	2.658601e+02
-13	0.2	2.524782e+02
-13	0.25	2.666353e+02
-13	0.3	2.831349e+02
-13	0.35	2.554170e+02
-13	0.4	2.801326e+02
-13	0.45	2.804031e+02
-13	0.5	2.748289e+02
-13	0.55	3.096853e+02
-13	0.6	2.874342e+02
-13	0.65	2.937293e+02
-13	0.7	2.912843e+02
-13	0.75	3.052066e+02
-13	0.8	2.787158e+02
-13	0.85	2.942724e+02
-13	0.9	3.113117e+02
-13	0.95	2.953966e+02
-13	1	2.871506e+02

-12	0	2.104467e+02
-12	0.05	1.979101e+02
-12	0.1	2.085094e+02
-12	0.15	2.166400e+02
-12	0.2	2.206016e+02
-12	0.25	2.169977e+02
-12	0.3	2.061293e+02
-12	0.35	2.347255e+02
-12	0.4	2.212436e+02
-12	0.45	2.295731e+02
-12	0.5	2.330994e+02
-12	0.55	2.227657e+02
-12	0.6	2.247769e+02
-12	0.65	2.568454e+02
-12	0.7	2.380077e+02
-12	0.75	2.358116e+02
-12	0.8	2.499215e+02
-12	0.85	2.452145e+02
-12	0.9	2.415528e+02
-12	0.95	2.483171e+02
-12	1	2.150247e+02

-11	0	1.758712e+02
-11	0.05	1.695123e+02
-11	0.1	1.660043e+02
-11	0.15	1.878864e+02
-11	0.2	1.639953e+02
-11	0.25	1.890630e+02
-11	0.3	1.724413e+02
-11	0.35	1.774961e+02
-11	0.4	1.808883e+02
-11	0.45	1.638523e+02
-11	0.5	1.787838e+02
-11	0.55	1.855398e+02
-11	0.6	1.734593e+02
-11	0.65	1.874958e+02
-11	0.7	1.888919e+02
-11	0.75	1.905382e+02
-11	0.8	2.013908e+02
-11	0.85	1.784969e+02
-11	0.9	1.804631e+02
-11	0.95	2.036588e+02
-11	1	1.936270e+02

-10	0	1.523928e+02
-10	0.05	1.420968e+02
-10	0.1	1.525288e+02
-10	0.15	1.443291e+02
-10	0.2	1.196724e+02
-10	0.25	1.356952e+02
-10	0.3	1.424503e+02
-10	0.35	1.416181e+02
-10	0.4	1.440922e+02
-10	0.45	1.379837e+02
-10	0.5	1.372157e+02
-10	0.55	1.373791e+02
-10	0.6	1.455396e+02
-10	0.65	1.578832e+02
-10	0.7	1.499789e+02
-10	0.75	1.375431e+02
-10	0.8	1.483456e+02
-10	0.85	1.503073e+02
-10	0.9	1.591094e+02
-10	0.95	1.477735e+02
-10	1	1.515578e+02

-9	0	1.201076e+02
-9	0.05	1.095947e+02
-9	0.1	1.219811e+02
-9	0.15	1.107495e+02
-9	0.2	9.956113e+01
-9	0.25	1.033925e+02
-9	0.3	1.082890e+02
-9	0.35	1.100757e+02
-9	0.4	1.079681e+02
-9	0.45	1.171897e+02
-9	0.5	1.159237e+02
-9	0.55	1.116224e+02
-9	0.6	1.119984e+02
-9	0.65	1.260907e+02
-9	0.7	1.178547e+02
-9	0.75	1.273743e+02
-9	0.8	1.258391e+02
-9	0.85	1.113548e+02
-9	0.9	1.236268e+02
-9	0.95	1.153076e+02
-9	1	1.152802e+02

-8	0	9.731708e+01
-8	0.05	9.433856e+01
-8	0.1	9.362422e+01
-8	0.15	9.125320e+01
-8	0.2	9.757659e+01
-8	0.25	9.123496e+01
-8	0.3	8.478005e+01
-8	0.35	8.968837e+01
-8	0.4	9.121209e+01
-8	0.45	8.280929e+01
-8	0.5	9.440647e+01
-8	0.55	9.686396e+01
-8	0.6	9.571807e+01
-8	0.65	8.768817e+01
-8	0.7	9.539872e+01
-8	0.75	9.828152e+01
-8	0.8	9.735695e+01
-8	0.85	9.833162e+01
-8	0.9	9.458831e+01
-8	0.95	9.503605e+01
-8	1	9.309802e+01

-7	0	6.946471e+01
-7	0.05	7.769284e+01
-7	0.1	7.739411e+01
-7	0.15	7.074591e+01
-7	0.2	7.117958e+01
-7	0.25	7.524282e+01
-7	0.3	6.887578e+01
-7	0.35	6.767666e+01
-7	0.4	7.333214e+01
-7	0.45	7.595294e+01
-7	0.5	7.386589e+01
-7	0.55	7.566319e+01
-7	0.6	6.818263e+01
-7	0.65	7.328203e+01
-7	0.7	8.463670e+01
-7	0.75	7.589386e+01
-7	0.8	7.880839e+01
-7	0.85	7.442745e+01
-7	0.9	7.497204e+01
-7	0.95	6.333920e+01
-7	1	7.989515e+01

-6	0	6.522442e+01
-6	0.05	6.519721e+01
-6	0.1	6.799095e+01
-6	0.15	6.485863e+01
-6	0.2	6.020140e+01
-6	0.25	6.359755e+01
-6	0.3	6.160944e+01
-6	0.35	5.625309e+01
-6	0.4	5.772988e+01
-6	0.45	5.776623e+01
-6	0.5	5.556652e+01
-6	0.55	5.711629e+01
-6	0.6	5.969303e+01
-6	0.65	6.221464e+01
-6	0.7	6.192421e+01
-6	0.75	5.908720e+01
-6	0.8	6.084334e+01
-6	0.85	5.838972e+01
-6	0.9	5.977552e+01
-6	0.95	6.323650e+01
-6	1	5.664620e+01

-5	0	5.620407e+01
-5	0.05	5.387412e+01
-5	0.1	5.374239e+01
-5	0.15	5.770750e+01
-5	0.2	5.330129e+01
-5	0.25	4.821523e+01
-5	0.3	4.718010e+01
-5	0.35	4.754457e+01
-5	0.4	5.162885e+01
-5	0.45	4.378095e+01
-5	0.5	4.632283e+01
-5	0.55	4.875738e+01
-5	0.6	5.022875e+01
-5	0.65	4.895551e+01
-5	0.7	5.268618e+01
-5	0.75	4.979677e+01
-5	0.8	4.960646e+01
-5	0.85	5.123745e+01
-5	0.9	4.660590e+01
-5	0.95	4.866397e+01
-5	1	4.657331e+01

-4	0	4.519883e+01
-4	0.05	5.024123e+01
