SNR_dB	aleph_array	mse_results
-20	0	9.153445e+02
-20	0.05	9.076560e+02
-20	0.1	9.274108e+02
-20	0.15	9.052822e+02
-20	0.2	9.477747e+02
-20	0.25	9.193014e+02
-20	0.3	8.877996e+02
-20	0.35	9.360513e+02
-20	0.4	9.955348e+02
-20	0.45	1.032854e+03
-20	0.5	9.984575e+02
-20	0.55	1.036125e+03
-20	0.6	1.061539e+03
-20	0.65	1.071982e+03
-20	0.7	1.070555e+03
-20	0.75	9.970745e+02
-20	0.8	1.022816e+03
-20	0.85	1.030017e+03
-20	0.9	1.102182e+03
-20	0.95	1.052560e+03
-20	1	1.044896e+03

-19	0	7.230368e+02
-19	0.05	6.514355e+02
-19	0.1	6.975331e+02
-19	0.15	6.866570e+02
-19	0.2	7.178645e+02
-19	0.25	7.704131e+02
-19	0.3	7.749326e+02
-19	0.35	8.007336e+02
-19	0.4	8.187548e+02
-19	0.45	8.138166e+02
-19	0.5	8.174178e+02
-19	0.55	7.900964e+02
-19	0.6	8.215907e+02
-19	0.65	8.399024e+02
-19	0.7	8.344122e+02
-19	0.75	8.698298e+02
-19	0.8	8.380310e+02
-19	0.85	7.903192e+02
-19	0.9	9.111482e+02
-19	0.95	8.632532e+02
-19	1	8.257299e+02

-18	0	5.186701e+02
-18	0.05	5.465247e+02
-18	0.1	5.509984e+02
-18	0.15	5.690599e+02
-18	0.2	5.988165e+02
-18	0.25	6.029551e+02
-18	0.3	5.865275e+02
-18	0.35	5.874191e+02
-18	0.4	6.315914e+02
-18	0.45	6.203070e+02
-18	0.5	6.655234e+02
-18	0.55	6.736568e+02
-18	0.6	6.524974e+02
-18	0.65	6.256200e+02
-18	0.7	6.598876e+02
-18	0.75	6.799767e+02
-18	0.8	6.642737e+02
-18	0.85	6.722856e+02
-18	0.9	6.881799e+02
-18	0.95	7.035016e+02
-18	1	6.293823e+02

-17	0	4.503021e+02
-17	0.05	4.489603e+02
-17	0.1	4.604674e+02
-17	0.15	4.673948e+02
-17	0.2	4.563923e+02
-17	0.25	4.744378e+02
-17	0.3	4.544402e+02
-17	0.35	4.983407e+02
-17	0.4	5.359054e+02
-17	0.45	5.521538e+02
-17	0.5	4.999292e+02
-17	0.55	5.157797e+02
-17	0.6	5.110213e+02
-17	0.65	5.398232e+02
-17	0.7	5.282602e+02
-17	0.75	5.300629e+02
-17	0.8	5.097078e+02
-17	0.85	5.488879e+02
-17	0.9	5.357590e+02
-17	0.95	5.018715e+02
-17	1	5.247537e+02

-16	0	3.841049e+02
-16	0.05	3.873772e+02
-16	0.1	3.662050e+02
-16	0.15	3.621293e+02
-16	0.2	3.415594e+02
-16	0.25	3.601442e+02
-16	0.3	3.800658e+02
-16	0.35	3.923278e+02
-16	0.4	3.906139e+02
-16	0.45	4.078025e+02
-16	0.5	4.273304e+02
-16	0.55	4.148969e+02
-16	0.6	4.201752e+02
-16	0.65	4.100167e+02
-16	0.7	4.272065e+02
-16	0.75	4.174047e+02
-16	0.8	4.155859e+02
-16	0.85	4.092602e+02
-16	0.9	4.294324e+02
-16	0.95	3.964039e+02
-16	1	4.633137e+02

-15	0	2.990476e+02
-15	0.05	3.249160e+02
-15	0.1	2.707568e+02
-15	0.15	2.939659e+02
-15	0.2	3.133340e+02
-15	0.25	2.868314e+02
-15	0.3	2.961837e+02
-15	0.35	3.284770e+02
-15	0.4	3.181540e+02
-15	0.45	3.300130e+02
-15	0.5	3.274519e+02
-15	0.55	3.287871e+02
-15	0.6	3.327001e+02
-15	0.65	3.525222e+02
-15	0.7	3.565811e+02
-15	0.75	3.172547e+02
-15	0.8	3.575157e+02
-15	0.85	3.441173e+02
-15	0.9	3.591810e+02
-15	0.95	3.600818e+02
-15	1	3.094216e+02

-14	0	2.590357e+02
-14	0.05	2.371261e+02
-14	0.1	2.510266e+02
-14	0.15	2.459667e+02
-14	0.2	2.245058e+02
-14	0.25	2.420449e+02
-14	0.3	2.612435e+02
-14	0.35	2.436491e+02
-14	0.4	2.454783e+02
-14	0.45	2.331989e+02
-14	0.5	2.577433e+02
-14	0.55	2.565547e+02
-14	0.6	2.906296e+02
-14	0.65	2.699589e+02
-14	0.7	2.420862e+02
-14	0.75	2.759029e+02
-14	0.8	2.763300e+02
-14	0.85	2.511499e+02
-14	0.9	2.534674e+02
-14	0.95	2.611557e+02
-14	1	2.539597e+02

-13	0	1.994977e+02
-13	0.05	2.036747e+02
-13	0.1	1.974152e+02
-13	0.15	1.995471e+02
-13	0.2	1.953297e+02
-13	0.25	1.944860e+02
-13	0.3	1.908788e+02
-13	0.35	2.016452e+02
-13	0.4	2.023030e+02
-13	0.45	1.972808e+02
-13	0.5	2.018948e+02
-13	0.55	2.093958e+02
-13	0.6	2.281702e+02
-13	0.65	2.040538e+02
-13	0.7	2.051077e+02
-13	0.75	2.064826e+02
-13	0.8	2.380009e+02
-13	0.85	2.261778e+02
-13	0.9	1.988718e+02
-13	0.95	2.236700e+02
-13	1	2.256773e+02

-12	0	1.469054e+02
-12	0.05	1.628907e+02
-12	0.1	1.517564e+02
-12	0.15	1.507134e+02
-12	0.2	1.505693e+02
-12	0.25	1.456448e+02
-12	0.3	1.564079e+02
-12	0.35	1.639393e+02
-12	0.4	1.497842e+02
-12	0.45	1.684664e+02
-12	0.5	1.659467e+02
-12	0.55	1.601387e+02
-12	0.6	1.710296e+02
-12	0.65	1.633215e+02
-12	0.7	1.665326e+02
-12	0.75	1.783018e+02
-12	0.8	1.510332e+02
-12	0.85	1.568279e+02
-12	0.9	1.648180e+02
-12	0.95	1.678543e+02
-12	1	1.642615e+02

-11	0	1.290112e+02
-11	0.05	1.356419e+02
-11	0.1	1.300550e+02
-11	0.15	1.383160e+02
-11	0.2	1.367582e+02
-11	0.25	1.260325e+02
-11	0.3	1.258416e+02
-11	0.35	1.379979e+02
-11	0.4	1.344302e+02
-11	0.45	1.297943e+02
-11	0.5	1.272128e+02
-11	0.55	1.268155e+02
-11	0.6	1.290448e+02
-11	0.65	1.318557e+02
-11	0.7	1.305363e+02
-11	0.75	1.412405e+02
-11	0.8	1.368237e+02
-11	0.85	1.456358e+02
-11	0.9	1.348894e+02
-11	0.95	1.331500e+02
-11	1	1.288329e+02

-10	0	1.052686e+02
-10	0.05	1.035846e+02
-10	0.1	1.052180e+02
-10	0.15	1.030622e+02
