SNR_dB	aleph_array	mse_results
-1	0	1.709264e+01
-1	0.05	1.872730e+01
-1	0.1	1.825689e+01
-1	0.15	1.755164e+01
-1	0.2	1.522336e+01
-1	0.25	1.249753e+01
-1	0.3	9.462349e+00
-1	0.35	7.558164e+00
-1	0.4	5.091942e+00
-1	0.45	3.716373e+00
-1	0.5	2.834206e+00
-1	0.55	2.740156e+00
-1	0.6	2.487912e+00
-1	0.65	2.751875e+00
-1	0.7	3.273466e+00
-1	0.75	3.306489e+00
-1	0.8	3.205598e+00
-1	0.85	3.249415e+00
-1	0.9	3.110653e+00
-1	0.95	2.854503e+00
-1	1	2.823189e+00

0	0	1.662311e+01
0	0.05	1.825110e+01
0	0.1	1.845211e+01
0	0.15	1.692387e+01
0	0.2	1.521044e+01
0	0.25	1.237301e+01
0	0.3	9.407479e+00
0	0.35	6.642775e+00
0	0.4	4.822876e+00
0	0.45	3.348103e+00
0	0.5	2.513295e+00
0	0.55	2.397267e+00
0	0.6	2.446713e+00
0	0.65	2.733556e+00
0	0.7	2.727777e+00
0	0.75	2.743479e+00
0	0.8	2.840837e+00
0	0.85	2.907934e+00
0	0.9	2.532549e+00
0	0.95	2.454639e+00
0	1	2.414068e+00

1	0	1.637428e+01
1	0.05	1.775766e+01
1	0.1	1.786040e+01
1	0.15	1.696113e+01
1	0.2	1.479570e+01
1	0.25	1.186888e+01
1	0.3	9.217085e+00
1	0.35	6.608303e+00
1	0.4	4.596709e+00
1	0.45	3.006006e+00
1	0.5	2.265044e+00
1	0.55	2.133929e+00
1	0.6	2.186527e+00
1	0.65	2.331143e+00
1	0.7	2.448257e+00
1	0.75	2.791216e+00
1	0.8	2.598433e+00
1	0.85	2.522464e+00
1	0.9	2.343577e+00
1	0.95	1.848475e+00
1	1	2.047118e+00

2	0	1.589541e+01
2	0.05	1.714541e+01
2	0.1	1.756247e+01
2	0.15	1.611968e+01
2	0.2	1.440041e+01
2	0.25	1.158888e+01
2	0.3	9.100164e+00
2	0.35	6.311125e+00
2	0.4	4.287474e+00
2	0.45	2.916576e+00
2	0.5	2.126580e+00
2	0.55	1.670697e+00
2	0.6	1.791243e+00
2	0.65	2.043381e+00
2	0.7	2.285150e+00
2	0.75	2.304400e+00
2	0.8	2.398254e+00
2	0.85	2.360858e+00
2	0.9	1.891677e+00
2	0.95	1.989469e+00
2	1	1.762640e+00

3	0	1.576958e+01
3	0.05	1.742133e+01
3	0.1	1.741866e+01
3	0.15	1.615220e+01
3	0.2	1.429097e+01
3	0.25	1.174809e+01
3	0.3	9.022720e+00
3	0.35	6.222466e+00
3	0.4	4.164982e+00
