SNR_dB	aleph_array	mse_results
-11	0.35	9.678697e+01
-11	0.4	1.027019e+02
-11	0.45	1.082814e+02
-11	0.5	1.038355e+02
-11	0.55	9.867399e+01
-11	0.6	9.907396e+01
-11	0.65	1.101264e+02
-11	0.7	1.050332e+02
-11	0.75	1.064120e+02
-11	0.8	1.142257e+02
-11	0.85	1.108447e+02
-11	0.9	1.034472e+02
-11	0.95	1.072403e+02
-11	1	9.715266e+01

-10	0	8.741584e+01
-10	0.05	9.217413e+01
-10	0.1	8.236966e+01
-10	0.15	8.114894e+01
-10	0.2	8.433385e+01
-10	0.25	8.416261e+01
-10	0.3	8.290894e+01
-10	0.35	8.200906e+01
-10	0.4	7.949379e+01
-10	0.45	8.268704e+01
-10	0.5	7.584734e+01
-10	0.55	8.363435e+01
-10	0.6	7.898712e+01
-10	0.65	8.648341e+01
-10	0.7	8.292097e+01
-10	0.75	8.800702e+01
-10	0.8	8.553533e+01
-10	0.85	8.789515e+01
-10	0.9	7.864381e+01
-10	0.95	8.398058e+01
-10	1	8.130285e+01

-9	0	7.150519e+01
-9	0.05	7.386552e+01
-9	0.1	6.548835e+01
-9	0.15	6.948933e+01
-9	0.2	6.609985e+01
-9	0.25	6.713569e+01
-9	0.3	6.601395e+01
-9	0.35	6.680930e+01
-9	0.4	6.698096e+01
-9	0.45	5.779587e+01
-9	0.5	5.813447e+01
-9	0.55	6.811316e+01
-9	0.6	6.233693e+01
-9	0.65	6.597291e+01
-9	0.7	6.938637e+01
-9	0.75	6.890365e+01
-9	0.8	6.840304e+01
-9	0.85	6.455077e+01
-9	0.9	6.780559e+01
-9	0.95	6.647329e+01
-9	1	6.451909e+01

-8	0	5.424937e+01
-8	0.05	6.183308e+01
-8	0.1	5.822442e+01
-8	0.15	6.182667e+01
-8	0.2	5.541592e+01
-8	0.25	5.233569e+01
-8	0.3	5.156387e+01
-8	0.35	5.441139e+01
-8	0.4	5.136603e+01
-8	0.45	5.263083e+01
-8	0.5	4.983188e+01
-8	0.55	4.900347e+01
-8	0.6	5.541527e+01
-8	0.65	5.445944e+01
-8	0.7	5.361173e+01
-8	0.75	5.358791e+01
-8	0.8	5.046109e+01
-8	0.85	5.153159e+01
-8	0.9	5.093432e+01
-8	0.95	4.872122e+01
-8	1	5.529025e+01

-7	0	4.762170e+01
-7	0.05	4.989637e+01
-7	0.1	5.195949e+01
-7	0.15	4.998422e+01
-7	0.2	4.999359e+01
-7	0.25	4.686336e+01
-7	0.3	4.836472e+01
-7	0.35	4.386002e+01
-7	0.4	4.052713e+01
-7	0.45	4.230400e+01
-7	0.5	3.834429e+01
-7	0.55	3.727503e+01
-7	0.6	4.407410e+01
-7	0.65	4.344290e+01
-7	0.7	4.179994e+01
-7	0.75	4.237026e+01
-7	0.8	4.342347e+01
-7	0.85	4.479945e+01
-7	0.9	4.389463e+01
-7	0.95	4.020504e+01
-7	1	4.244754e+01

-6	0	4.436215e+01
-6	0.05	4.416165e+01
-6	0.1	4.817425e+01
-6	0.15	4.495141e+01
-6	0.2	4.166107e+01
-6	0.25	4.027888e+01
-6	0.3	3.459078e+01
-6	0.35	3.587126e+01
-6	0.4	3.493369e+01
-6	0.45	3.226690e+01
-6	0.5	3.295901e+01
-6	0.55	3.592051e+01
-6	0.6	3.528242e+01
-6	0.65	3.048176e+01
-6	0.7	3.594127e+01
-6	0.75	3.536010e+01
-6	0.8	3.544067e+01
-6	0.85	3.246811e+01
-6	0.9	3.413179e+01
-6	0.95	3.212881e+01
-6	1	3.393033e+01

-5	0	3.510391e+01
-5	0.05	3.921999e+01
-5	0.1	3.935502e+01
-5	0.15	3.715383e+01
-5	0.2	3.745810e+01
-5	0.25	3.339132e+01
-5	0.3	3.110609e+01
-5	0.35	2.823220e+01
-5	0.4	2.938940e+01
-5	0.45	2.503878e+01
-5	0.5	2.856519e+01
-5	0.55	2.698388e+01
-5	0.6	2.796734e+01
-5	0.65	2.981577e+01
-5	0.7	2.625723e+01
-5	0.75	2.618023e+01
-5	0.8	2.896506e+01
-5	0.85	2.687912e+01
-5	0.9	2.833957e+01
-5	0.95	2.624867e+01
-5	1	2.750669e+01

-4	0	3.225083e+01
-4	0.05	3.385526e+01
-4	0.1	3.576905e+01
-4	0.15	3.295471e+01
-4	0.2	3.181085e+01
-4	0.25	2.904648e+01
-4	0.3	2.468409e+01
-4	0.35	2.328715e+01
-4	0.4	2.274410e+01
-4	0.45	2.257329e+01
-4	0.5	2.058044e+01
-4	0.55	2.258806e+01
-4	0.6	2.097783e+01
-4	0.65	2.268916e+01
-4	0.7	2.201029e+01
-4	0.75	2.181368e+01
-4	0.8	2.034227e+01
-4	0.85	2.248624e+01
-4	0.9	2.150892e+01
-4	0.95	2.300537e+01
-4	1	2.293548e+01

-3	0	2.923590e+01
-3	0.05	2.879871e+01
-3	0.1	3.052263e+01
-3	0.15	3.102443e+01
-3	0.2	2.859705e+01
-3	0.25	2.372331e+01
-3	0.3	2.312050e+01
-3	0.35	2.085112e+01
-3	0.4	1.791509e+01
-3	0.45	1.795187e+01
-3	0.5	1.623517e+01
-3	0.55	1.680405e+01
-3	0.6	1.782320e+01
-3	0.65	1.896929e+01
-3	0.7	1.678449e+01
-3	0.75	1.800834e+01
-3	0.8	1.686131e+01
-3	0.85	1.760957e+01
-3	0.9	1.843498e+01
-3	0.95	1.808185e+01
-3	1	1.559793e+01

-2	0	2.625699e+01
-2	0.05	2.776943e+01
-2	0.1	2.805171e+01
-2	0.15	2.592477e+01
-2	0.2	2.426892e+01
-2	0.25	2.236383e+01
-2	0.3	1.897341e+01
-2	0.35	1.777419e+01
-2	0.4	1.590911e+01
-2	0.45	1.547617e+01
-2	0.5	1.400348e+01
-2	0.55	1.456341e+01
-2	0.6	1.501507e+01
-2	0.65	1.575671e+01
-2	0.7	1.487408e+01
-2	0.75	1.513285e+01
-2	0.8	1.435466e+01
-2	0.85	1.393551e+01
-2	0.9	1.325155e+01
-2	0.95	1.377246e+01
-2	1	1.442294e+01

-1	0	2.497836e+01
-1	0.05	2.687181e+01
-1	0.1	2.510142e+01
-1	0.15	2.393940e+01
-1	0.2	2.231330e+01
-1	0.25	2.001629e+01
-1	0.3	1.827416e+01
-1	0.35	1.489075e+01
-1	0.4	1.397088e+01
-1	0.45	1.161232e+01
-1	0.5	1.144294e+01
-1	0.55	1.139079e+01
-1	0.6	1.029094e+01
-1	0.65	1.213539e+01
-1	0.7	1.196815e+01
-1	0.75	1.192644e+01
-1	0.8	1.224247e+01
-1	0.85	1.238793e+01
-1	0.9	1.224725e+01
-1	0.95	1.101287e+01
-1	1	1.099393e+01

0	0	2.238918e+01
0	0.05	2.530737e+01
0	0.1	2.438041e+01
0	0.15	2.212817e+01
0	0.2	2.026764e+01
0	0.25	1.703346e+01
0	0.3	1.519608e+01
0	0.35	1.330816e+01
0	0.4	1.138249e+01
0	0.45	1.011285e+01
0	0.5	9.463719e+00
0	0.55	9.031473e+00
0	0.6	9.168444e+00
0	0.65	9.324231e+00
0	0.7	9.740993e+00
0	0.75	9.122367e+00
0	0.8	9.199277e+00
0	0.85	9.320406e+00
0	0.9	8.630178e+00
0	0.95	9.409147e+00
0	1	9.124358e+00

1	0	2.097802e+01
1	0.05	2.230990e+01
1	0.1	2.270165e+01
1	0.15	2.152129e+01
1	0.2	1.931769e+01
1	0.25	1.542284e+01
1	0.3	1.314943e+01
1	0.35	1.168553e+01
1	0.4	9.834623e+00
1	0.45	8.180011e+00
1	0.5	7.195803e+00
1	0.55	7.401671e+00
1	0.6	7.510358e+00
1	0.65	7.324484e+00
1	0.7	7.637525e+00
1	0.75	8.380570e+00
1	0.8	8.309277e+00
1	0.85	7.304987e+00
1	0.9	7.732602e+00
1	0.95	7.173602e+00
1	1	7.760997e+00

2	0	1.999704e+01
2	0.05	2.007408e+01
2	0.1	2.117350e+01
2	0.15	2.008722e+01
2	0.2	1.852964e+01
2	0.25	1.484392e+01
2	0.3	1.207236e+01
2	0.35	9.969888e+00
2	0.4	8.265617e+00
2	0.45	6.521862e+00
2	0.5	6.064077e+00
2	0.55	5.712227e+00
2	0.6	6.643519e+00
2	0.65	5.915566e+00
2	0.7	6.670079e+00
2	0.75	6.089372e+00
2	0.8	7.265282e+00
2	0.85	6.574700e+00
2	0.9	5.872197e+00
2	0.95	6.025590e+00
2	1	5.687694e+00

3	0	1.820370e+01
3	0.05	2.018873e+01
3	0.1	2.059546e+01
3	0.15	1.858962e+01
3	0.2	1.754780e+01
3	0.25	1.462172e+01
3	0.3	1.204979e+01
3	0.35	9.121101e+00
3	0.4	6.894947e+00
3	0.45	5.910560e+00
3	0.5	4.989118e+00
3	0.55	5.049139e+00
3	0.6	5.331426e+00
3	0.65	5.126657e+00
3	0.7	5.662102e+00
3	0.75	5.755743e+00
3	0.8	5.634151e+00
3	0.85	5.523240e+00
3	0.9	5.000924e+00
3	0.95	4.918577e+00
3	1	4.929235e+00

4	0	1.786941e+01
4	0.05	1.970565e+01
4	0.1	1.867532e+01
4	0.15	1.873458e+01
4	0.2	1.644659e+01
4	0.25	1.351337e+01
4	0.3	1.118680e+01
4	0.35	8.412042e+00
4	0.4	6.423355e+00
4	0.45	5.075451e+00
4	0.5	4.255213e+00
4	0.55	4.311233e+00
4	0.6	3.837449e+00
4	0.65	4.048958e+00
4	0.7	4.408150e+00
4	0.75	4.776774e+00
4	0.8	4.687071e+00
4	0.85	4.548458e+00
4	0.9	4.733920e+00
4	0.95	4.017582e+00
4	1	3.995030e+00

5	0	1.739330e+01
5	0.05	1.934847e+01
5	0.1	1.857695e+01
5	0.15	1.786341e+01
5	0.2	1.532358e+01
5	0.25	1.275982e+01
5	0.3	9.856550e+00
5	0.35	7.559095e+00
5	0.4	6.099895e+00
5	0.45	4.450145e+00
5	0.5	3.717154e+00
5	0.55	3.055671e+00
5	0.6	3.506859e+00
5	0.65	3.848973e+00
5	0.7	3.985663e+00
5	0.75	4.150808e+00
5	0.8	4.125447e+00
5	0.85	3.950121e+00
5	0.9	3.381491e+00
5	0.95	3.342229e+00
5	1	3.454884e+00

6	0	1.744055e+01
6	0.05	1.865294e+01
6	0.1	1.816922e+01
6	0.15	1.728561e+01
6	0.2	1.517807e+01
6	0.25	1.239880e+01
6	0.3	9.851489e+00
6	0.35	7.044551e+00
6	0.4	5.426327e+00
6	0.45	3.975244e+00
6	0.5	3.274079e+00
6	0.55	2.715151e+00
6	0.6	2.778545e+00
6	0.65	2.931708e+00
6	0.7	3.638020e+00
6	0.75	3.389990e+00
6	0.8	3.461004e+00
6	0.85	3.154599e+00
6	0.9	3.100105e+00
6	0.95	2.958007e+00
6	1	2.940260e+00

7	0	1.662125e+01
7	0.05	1.782191e+01
7	0.1	1.864085e+01
7	0.15	1.657726e+01
7	0.2	1.491857e+01
7	0.25	1.224687e+01
7	0.3	9.143783e+00
7	0.35	6.897455e+00
7	0.4	5.108357e+00
7	0.45	3.375518e+00
7	0.5	2.667203e+00
7	0.55	2.455233e+00
7	0.6	2.680463e+00
7	0.65	2.763316e+00
7	0.7	2.865759e+00
7	0.75	2.952906e+00
7	0.8	3.131928e+00
7	0.85	2.983376e+00
7	0.9	2.824356e+00
7	0.95	2.626236e+00
7	1	2.368128e+00

8	0	1.636970e+01
8	0.05	1.764020e+01
8	0.1	1.787130e+01
8	0.15	1.712872e+01
8	0.2	1.433037e+01
8	0.25	1.196799e+01
8	0.3	9.261877e+00
8	0.35	6.792772e+00
8	0.4	4.575567e+00
8	0.45	3.114797e+00
8	0.5	2.315089e+00
8	0.55	2.070999e+00
8	0.6	2.335231e+00
8	0.65	2.361614e+00
8	0.7	2.837823e+00
8	0.75	2.580754e+00
8	0.8	2.873518e+00
8	0.85	2.640482e+00
8	0.9	2.248441e+00
8	0.95	2.311336e+00
8	1	2.180531e+00

9	0	1.577108e+01
9	0.05	1.758958e+01
9	0.1	1.753962e+01
9	0.15	1.612266e+01
9	0.2	1.452453e+01
9	0.25	1.172067e+01
9	0.3	9.054807e+00
9	0.35	6.667901e+00
9	0.4	4.317240e+00
9	0.45	3.166607e+00
9	0.5	2.285010e+00
9	0.55	1.931203e+00
9	0.6	1.931889e+00
9	0.65	2.020329e+00
9	0.7	2.453607e+00
9	0.75	2.440531e+00
9	0.8	2.612009e+00
9	0.85	2.315876e+00
9	0.9	2.219089e+00
9	0.95	1.960861e+00
9	1	1.900586e+00

10	0	1.575124e+01
10	0.05	1.748950e+01
10	0.1	1.761998e+01
10	0.15	1.605328e+01
10	0.2	1.437970e+01
10	0.25	1.136058e+01
10	0.3	8.497181e+00
10	0.35	6.302474e+00
10	0.4	4.055131e+00
10	0.45	2.640070e+00
10	0.5	1.948597e+00
10	0.55	1.656633e+00
10	0.6	1.811156e+00
10	0.65	2.047205e+00
10	0.7	2.199580e+00
10	0.75	2.420699e+00
10	0.8	2.260169e+00
10	0.85	2.222302e+00
10	0.9	1.896971e+00
10	0.95	1.781703e+00
10	1	1.653496e+00

11	0	1.554014e+01
11	0.05	1.705043e+01
11	0.1	1.746644e+01
11	0.15	1.613816e+01
11	0.2	1.418001e+01
11	0.25	1.144755e+01
11	0.3	8.502475e+00
11	0.35	5.931701e+00
11	0.4	3.921120e+00
11	0.45	2.497452e+00
11	0.5	1.781519e+00
11	0.55	1.457026e+00
11	0.6	1.590660e+00
11	0.65	1.809805e+00
11	0.7	2.003430e+00
11	0.75	2.250847e+00
11	0.8	2.091653e+00
11	0.85	2.061021e+00
11	0.9	1.635144e+00
11	0.95	1.669897e+00
11	1	1.463266e+00

12	0	1.570370e+01
12	0.05	1.680021e+01
12	0.1	1.726787e+01
12	0.15	1.607020e+01
12	0.2	1.401939e+01
12	0.25	1.127333e+01
12	0.3	8.366541e+00
12	0.35	5.785157e+00
12	0.4	3.752401e+00
12	0.45	2.304747e+00
12	0.5	1.633385e+00
12	0.55	1.376504e+00
12	0.6	1.478343e+00
12	0.65	1.531772e+00
12	0.7	1.892209e+00
12	0.75	2.034414e+00
12	0.8	1.953541e+00
12	0.85	1.855896e+00
12	0.9	1.743623e+00
12	0.95	1.524668e+00
12	1	1.348239e+00

13	0	1.527272e+01
13	0.05	1.701532e+01
13	0.1	1.709217e+01
13	0.15	1.590512e+01
13	0.2	1.372691e+01
13	0.25	1.099644e+01
13	0.3	8.185886e+00
13	0.35	5.629970e+00
13	0.4	3.685825e+00
13	0.45	2.272047e+00
13	0.5	1.508977e+00
13	0.55	1.354223e+00
13	0.6	1.294858e+00
13	0.65	1.527687e+00
13	0.7	1.835005e+00
13	0.75	1.956093e+00
13	0.8	1.792980e+00
13	0.85	1.761346e+00
13	0.9	1.485773e+00
13	0.95	1.296119e+00
13	1	1.304243e+00

14	0	1.543113e+01
14	0.05	1.699674e+01
14	0.1	1.717767e+01
14	0.15	1.604190e+01
14	0.2	1.351272e+01
14	0.25	1.099874e+01
14	0.3	8.088258e+00
14	0.35	5.588670e+00
14	0.4	3.793740e+00
14	0.45	2.205616e+00
14	0.5	1.493920e+00
14	0.55	1.147868e+00
14	0.6	1.182133e+00
14	0.65	1.470908e+00
14	0.7	1.640316e+00
14	0.75	1.872660e+00
14	0.8	1.714862e+00
14	0.85	1.645955e+00
14	0.9	1.499940e+00
14	0.95	1.273689e+00
14	1	1.153609e+00

15	0	1.511842e+01
15	0.05	1.680698e+01
15	0.1	1.710698e+01
15	0.15	1.576047e+01
15	0.2	1.385725e+01
15	0.25	1.109559e+01
15	0.3	8.180191e+00
15	0.35	5.775519e+00
15	0.4	3.682612e+00
15	0.45	2.178548e+00
15	0.5	1.398805e+00
15	0.55	1.088779e+00
15	0.6	1.233806e+00
15	0.65	1.385290e+00
15	0.7	1.627472e+00
15	0.75	1.680099e+00
15	0.8	1.714276e+00
15	0.85	1.557550e+00
15	0.9	1.393196e+00
15	0.95	1.220694e+00
15	1	1.143358e+00

16	0	1.508398e+01
16	0.05	1.703020e+01
16	0.1	1.685320e+01
16	0.15	1.593104e+01
16	0.2	1.355063e+01
16	0.25	1.095726e+01
16	0.3	8.262719e+00
16	0.35	5.616500e+00
16	0.4	3.668377e+00
16	0.45	2.216631e+00
16	0.5	1.360364e+00
16	0.55	1.066870e+00
16	0.6	1.083695e+00
16	0.65	1.373345e+00
16	0.7	1.569675e+00
16	0.75	1.640464e+00
16	0.8	1.641633e+00
16	0.85	1.501488e+00
16	0.9	1.332349e+00
16	0.95	1.170410e+00
16	1	1.090812e+00

17	0	1.521534e+01
17	0.05	1.674963e+01
17	0.1	1.674602e+01
17	0.15	1.579908e+01
17	0.2	1.346873e+01
17	0.25	1.089281e+01
17	0.3	8.027481e+00
17	0.35	5.578836e+00
17	0.4	3.577642e+00
17	0.45	2.141540e+00
17	0.5	1.338188e+00
17	0.55	1.072577e+00
17	0.6	1.036172e+00
17	0.65	1.272869e+00
17	0.7	1.513302e+00
17	0.75	1.601987e+00
17	0.8	1.590399e+00
17	0.85	1.486084e+00
17	0.9	1.231062e+00
17	0.95	1.137093e+00
17	1	1.042997e+00

18	0	1.515302e+01
18	0.05	1.687614e+01
18	0.1	1.711073e+01
18	0.15	1.565954e+01
18	0.2	1.360567e+01
18	0.25	1.093035e+01
18	0.3	8.063894e+00
18	0.35	5.563748e+00
18	0.4	3.533318e+00
18	0.45	2.063037e+00
18	0.5	1.285055e+00
18	0.55	9.827551e-01
18	0.6	1.081438e+00
18	0.65	1.230662e+00
18	0.7	1.442060e+00
18	0.75	1.566680e+00
18	0.8	1.597192e+00
18	0.85	1.445442e+00
18	0.9	1.266813e+00
18	0.95	1.095295e+00
18	1	9.767883e-01

19	0	1.519994e+01
19	0.05	1.678429e+01
19	0.1	1.682908e+01
19	0.15	1.566176e+01
19	0.2	1.344889e+01
19	0.25	1.085852e+01
19	0.3	8.036946e+00
19	0.35	5.525581e+00
19	0.4	3.451170e+00
19	0.45	2.019146e+00
19	0.5	1.222128e+00
19	0.55	9.395536e-01
19	0.6	1.039546e+00
19	0.65	1.221583e+00
19	0.7	1.426962e+00
19	0.75	1.489420e+00
19	0.8	1.545642e+00
19	0.85	1.360278e+00
19	0.9	1.195283e+00
19	0.95	1.059693e+00
19	1	9.198708e-01

20	0	1.513916e+01
20	0.05	1.679883e+01
20	0.1	1.696010e+01
20	0.15	1.563057e+01
20	0.2	1.350738e+01
20	0.25	1.075736e+01
20	0.3	8.068786e+00
20	0.35	5.526991e+00
20	0.4	3.436089e+00
20	0.45	2.036855e+00
20	0.5	1.206899e+00
20	0.55	9.213064e-01
20	0.6	9.728682e-01
20	0.65	1.203164e+00
20	0.7	1.404891e+00
20	0.75	1.513594e+00
20	0.8	1.510692e+00
20	0.85	1.327093e+00
20	0.9	1.195493e+00
20	0.95	1.058040e+00
20	1	9.452268e-01

