SNR_dB	aleph_array	mse_results
-6	0.45	7.069721e+01
-6	0.5	7.139958e+01
-6	0.55	6.923762e+01
-6	0.6	7.482080e+01
-6	0.65	7.791398e+01
-6	0.7	7.369153e+01
-6	0.75	7.410506e+01
-6	0.8	7.491031e+01
-6	0.85	7.179386e+01
-6	0.9	7.125655e+01
-6	0.95	7.081286e+01
-6	1	7.567094e+01

-5	0	6.478570e+01
-5	0.05	6.949105e+01
-5	0.1	6.456386e+01
-5	0.15	6.739613e+01
-5	0.2	6.606532e+01
-5	0.25	6.326327e+01
-5	0.3	5.757079e+01
-5	0.35	5.845535e+01
-5	0.4	5.784674e+01
-5	0.45	5.483733e+01
-5	0.5	5.706574e+01
-5	0.55	5.569362e+01
-5	0.6	5.597889e+01
-5	0.65	6.032110e+01
-5	0.7	6.033802e+01
-5	0.75	5.567286e+01
-5	0.8	5.652052e+01
-5	0.85	5.814965e+01
-5	0.9	5.552200e+01
-5	0.95	5.868728e+01
-5	1	5.647603e+01

-4	0	5.231061e+01
-4	0.05	5.398959e+01
-4	0.1	5.666609e+01
-4	0.15	5.383546e+01
-4	0.2	5.725096e+01
-4	0.25	5.012507e+01
-4	0.3	5.179956e+01
-4	0.35	4.326732e+01
-4	0.4	4.739889e+01
-4	0.45	4.390693e+01
-4	0.5	4.986996e+01
-4	0.55	4.704233e+01
-4	0.6	4.968713e+01
-4	0.65	4.853103e+01
-4	0.7	5.115560e+01
-4	0.75	4.698756e+01
-4	0.8	4.937711e+01
-4	0.85	5.067581e+01
-4	0.9	4.748661e+01
-4	0.95	4.915304e+01
-4	1	4.354192e+01

-3	0	4.613438e+01
-3	0.05	4.711196e+01
-3	0.1	4.829498e+01
-3	0.15	4.670793e+01
-3	0.2	4.228033e+01
-3	0.25	4.299205e+01
-3	0.3	3.936159e+01
-3	0.35	3.895047e+01
-3	0.4	3.826246e+01
-3	0.45	3.696572e+01
-3	0.5	3.652597e+01
-3	0.55	3.442888e+01
-3	0.6	3.695649e+01
-3	0.65	3.521844e+01
-3	0.7	3.813539e+01
-3	0.75	3.728487e+01
-3	0.8	4.126311e+01
-3	0.85	3.834154e+01
-3	0.9	3.814164e+01
-3	0.95	3.953412e+01
-3	1	3.929145e+01

-2	0	3.970450e+01
-2	0.05	4.104232e+01
-2	0.1	4.190537e+01
-2	0.15	3.844204e+01
-2	0.2	3.778378e+01
-2	0.25	3.583782e+01
-2	0.3	3.211317e+01
-2	0.35	3.348119e+01
-2	0.4	3.227387e+01
-2	0.45	2.986014e+01
-2	0.5	2.977530e+01
-2	0.55	2.831182e+01
-2	0.6	2.984902e+01
-2	0.65	2.994484e+01
-2	0.7	3.266794e+01
-2	0.75	2.953441e+01
-2	0.8	2.971800e+01
-2	0.85	3.272017e+01
-2	0.9	2.929398e+01
-2	0.95	2.903316e+01
-2	1	2.834470e+01

-1	0	3.167449e+01
-1	0.05	3.583942e+01
-1	0.1	3.586149e+01
-1	0.15	3.554269e+01
-1	0.2	3.246753e+01
-1	0.25	3.012271e+01
-1	0.3	2.788343e+01
-1	0.35	2.716795e+01
-1	0.4	2.428840e+01
-1	0.45	2.224567e+01
-1	0.5	2.335650e+01
-1	0.55	2.275007e+01
-1	0.6	2.347516e+01
-1	0.65	2.501801e+01
-1	0.7	2.583169e+01
-1	0.75	2.450214e+01
-1	0.8	2.533592e+01
-1	0.85	2.330160e+01
-1	0.9	2.555876e+01
-1	0.95	2.493229e+01
-1	1	2.411517e+01

0	0	3.017280e+01
0	0.05	3.343640e+01
0	0.1	3.153661e+01
0	0.15	3.183932e+01
0	0.2	3.018281e+01
0	0.25	2.534986e+01
0	0.3	2.390966e+01
0	0.35	2.295414e+01
0	0.4	1.966550e+01
0	0.45	1.863736e+01
0	0.5	2.028847e+01
0	0.55	1.914262e+01
0	0.6	1.772976e+01
0	0.65	1.776147e+01
0	0.7	2.147673e+01
0	0.75	1.980311e+01
0	0.8	2.104488e+01
0	0.85	1.934505e+01
0	0.9	1.946963e+01
0	0.95	1.934320e+01
0	1	1.942949e+01

1	0	2.787659e+01
1	0.05	2.598759e+01
1	0.1	2.877829e+01
1	0.15	2.701727e+01
1	0.2	2.506188e+01
1	0.25	2.448938e+01
1	0.3	2.002818e+01
1	0.35	1.806700e+01
1	0.4	1.733996e+01
1	0.45	1.584952e+01
1	0.5	1.512359e+01
1	0.55	1.597578e+01
1	0.6	1.628196e+01
1	0.65	1.546792e+01
1	0.7	1.638462e+01
1	0.75	1.592416e+01
1	0.8	1.539907e+01
1	0.85	1.589099e+01
1	0.9	1.614794e+01
1	0.95	1.434388e+01
1	1	1.583591e+01

2	0	2.550575e+01
2	0.05	2.554205e+01
2	0.1	2.733984e+01
2	0.15	2.655231e+01
2	0.2	2.323646e+01
2	0.25	2.072797e+01
2	0.3	1.890518e+01
2	0.35	1.644767e+01
2	0.4	1.451975e+01
2	0.45	1.331378e+01
2	0.5	1.230693e+01
2	0.55	1.218404e+01
2	0.6	1.405797e+01
2	0.65	1.342393e+01
2	0.7	1.252709e+01
2	0.75	1.290309e+01
2	0.8	1.278042e+01
2	0.85	1.325850e+01
2	0.9	1.247374e+01
2	0.95	1.219857e+01
2	1	1.215549e+01

3	0	2.207341e+01
3	0.05	2.533844e+01
3	0.1	2.418817e+01
3	0.15	2.263110e+01
3	0.2	1.996858e+01
3	0.25	1.862922e+01
3	0.3	1.474834e+01
3	0.35	1.364029e+01
3	0.4	1.270239e+01
3	0.45	1.052334e+01
3	0.5	9.653275e+00
3	0.55	1.026962e+01
3	0.6	1.021345e+01
3	0.65	1.080741e+01
3	0.7	1.089233e+01
3	0.75	1.043761e+01
3	0.8	1.129552e+01
3	0.85	9.949813e+00
3	0.9	1.087074e+01
3	0.95	1.039200e+01
3	1	9.735890e+00

4	0	2.098265e+01
4	0.05	2.325638e+01
4	0.1	2.347671e+01
4	0.15	2.206337e+01
4	0.2	1.941950e+01
4	0.25	1.661636e+01
4	0.3	1.433563e+01
4	0.35	1.224319e+01
4	0.4	9.462137e+00
4	0.45	9.053123e+00
4	0.5	8.407800e+00
4	0.55	8.002574e+00
4	0.6	8.693083e+00
4	0.65	8.716751e+00
4	0.7	8.533954e+00
4	0.75	8.684222e+00
4	0.8	8.733416e+00
4	0.85	8.427392e+00
4	0.9	8.931733e+00
4	0.95	8.457418e+00
4	1	8.274625e+00

5	0	1.953841e+01
5	0.05	2.106676e+01
5	0.1	2.091258e+01
5	0.15	2.108499e+01
5	0.2	1.747349e+01
5	0.25	1.523174e+01
5	0.3	1.310525e+01
5	0.35	1.121188e+01
5	0.4	9.011272e+00
5	0.45	7.226891e+00
5	0.5	7.170653e+00
5	0.55	6.742025e+00
5	0.6	6.706969e+00
5	0.65	6.823174e+00
5	0.7	6.995947e+00
5	0.75	6.313481e+00
5	0.8	7.207504e+00
5	0.85	7.237778e+00
5	0.9	7.151594e+00
5	0.95	6.928047e+00
5	1	6.284422e+00

6	0	1.877633e+01
6	0.05	2.092978e+01
6	0.1	2.027390e+01
6	0.15	1.933191e+01
6	0.2	1.736562e+01
6	0.25	1.394431e+01
6	0.3	1.186789e+01
6	0.35	9.391740e+00
6	0.4	7.368046e+00
6	0.45	6.155091e+00
6	0.5	5.850885e+00
6	0.55	5.112585e+00
6	0.6	6.105266e+00
6	0.65	5.476517e+00
6	0.7	6.052805e+00
6	0.75	6.210253e+00
6	0.8	6.336925e+00
6	0.85	6.191383e+00
6	0.9	6.176532e+00
6	0.95	5.193594e+00
6	1	5.294388e+00

7	0	1.772658e+01
7	0.05	1.919779e+01
7	0.1	1.982724e+01
7	0.15	1.854737e+01
7	0.2	1.675282e+01
7	0.25	1.447407e+01
7	0.3	1.091939e+01
7	0.35	8.264000e+00
7	0.4	7.105349e+00
7	0.45	4.967196e+00
7	0.5	4.814717e+00
7	0.55	4.762220e+00
7	0.6	4.621246e+00
7	0.65	4.989781e+00
7	0.7	5.100461e+00
7	0.75	5.164428e+00
7	0.8	5.027348e+00
7	0.85	4.992598e+00
7	0.9	4.535570e+00
7	0.95	4.387101e+00
7	1	4.757314e+00

8	0	1.785315e+01
8	0.05	1.920862e+01
8	0.1	1.918434e+01
8	0.15	1.808139e+01
8	0.2	1.540016e+01
8	0.25	1.266306e+01
8	0.3	1.056201e+01
8	0.35	7.755838e+00
8	0.4	6.024771e+00
8	0.45	4.439525e+00
8	0.5	4.091702e+00
8	0.55	3.667036e+00
8	0.6	3.991844e+00
8	0.65	4.236291e+00
8	0.7	4.162649e+00
8	0.75	4.360720e+00
8	0.8	4.640349e+00
8	0.85	4.115690e+00
8	0.9	4.050830e+00
8	0.95	4.013181e+00
8	1	3.615786e+00

9	0	1.712552e+01
9	0.05	1.831045e+01
9	0.1	1.884189e+01
9	0.15	1.734848e+01
9	0.2	1.483394e+01
9	0.25	1.247598e+01
9	0.3	9.917550e+00
9	0.35	7.030730e+00
9	0.4	5.256739e+00
9	0.45	4.037016e+00
9	0.5	3.284536e+00
9	0.55	3.222393e+00
9	0.6	3.314278e+00
9	0.65	3.133439e+00
9	0.7	3.673181e+00
9	0.75	3.808182e+00
9	0.8	3.768641e+00
9	0.85	3.798252e+00
9	0.9	3.507903e+00
9	0.95	3.230890e+00
9	1	3.246691e+00

10	0	1.655048e+01
10	0.05	1.760421e+01
10	0.1	1.801773e+01
10	0.15	1.696459e+01
10	0.2	1.496212e+01
10	0.25	1.181617e+01
10	0.3	9.146899e+00
10	0.35	6.895748e+00
10	0.4	4.771137e+00
10	0.45	3.691489e+00
10	0.5	2.813005e+00
10	0.55	2.576835e+00
10	0.6	2.716129e+00
10	0.65	3.007150e+00
10	0.7	3.106070e+00
10	0.75	3.460918e+00
10	0.8	3.446071e+00
10	0.85	3.142829e+00
10	0.9	3.237727e+00
10	0.95	2.588139e+00
10	1	2.532257e+00

11	0	1.640693e+01
11	0.05	1.771800e+01
11	0.1	1.720769e+01
11	0.15	1.642266e+01
11	0.2	1.391361e+01
11	0.25	1.171874e+01
11	0.3	8.746683e+00
11	0.35	6.497480e+00
11	0.4	4.496774e+00
11	0.45	3.348927e+00
11	0.5	2.600049e+00
11	0.55	2.320510e+00
11	0.6	2.253623e+00
11	0.65	2.356686e+00
11	0.7	2.661498e+00
11	0.75	2.953487e+00
11	0.8	2.939141e+00
11	0.85	2.923739e+00
11	0.9	2.512973e+00
11	0.95	2.527737e+00
11	1	2.302453e+00

12	0	1.620342e+01
12	0.05	1.767550e+01
12	0.1	1.772480e+01
12	0.15	1.652059e+01
12	0.2	1.428076e+01
12	0.25	1.187024e+01
12	0.3	8.928003e+00
12	0.35	6.167268e+00
12	0.4	4.229675e+00
12	0.45	3.032522e+00
12	0.5	2.187956e+00
12	0.55	1.984317e+00
12	0.6	2.046152e+00
12	0.65	2.233453e+00
12	0.7	2.464127e+00
12	0.75	2.618801e+00
12	0.8	2.617234e+00
12	0.85	2.605877e+00
12	0.9	2.206348e+00
12	0.95	2.215413e+00
12	1	1.975843e+00

13	0	1.600197e+01
13	0.05	1.714353e+01
13	0.1	1.735813e+01
13	0.15	1.601053e+01
13	0.2	1.407903e+01
13	0.25	1.123305e+01
13	0.3	8.634449e+00
13	0.35	5.961998e+00
13	0.4	4.213616e+00
13	0.45	2.778475e+00
13	0.5	2.061049e+00
13	0.55	1.812728e+00
13	0.6	1.822756e+00
13	0.65	2.081668e+00
13	0.7	2.299602e+00
13	0.75	2.489315e+00
13	0.8	2.308172e+00
13	0.85	2.162940e+00
13	0.9	2.020701e+00
13	0.95	1.947312e+00
13	1	1.832057e+00

14	0	1.583880e+01
14	0.05	1.704828e+01
14	0.1	1.711301e+01
14	0.15	1.565605e+01
14	0.2	1.359692e+01
14	0.25	1.116795e+01
14	0.3	8.423938e+00
14	0.35	5.652299e+00
14	0.4	4.026086e+00
14	0.45	2.677893e+00
14	0.5	1.790384e+00
14	0.55	1.527146e+00
14	0.6	1.717457e+00
14	0.65	1.915456e+00
14	0.7	2.177903e+00
14	0.75	2.209146e+00
14	0.8	2.228380e+00
14	0.85	2.012031e+00
14	0.9	1.954746e+00
14	0.95	1.633898e+00
14	1	1.571960e+00

15	0	1.537492e+01
15	0.05	1.707381e+01
15	0.1	1.721711e+01
15	0.15	1.598180e+01
15	0.2	1.365442e+01
15	0.25	1.106759e+01
15	0.3	8.405862e+00
15	0.35	5.712888e+00
15	0.4	3.603150e+00
15	0.45	2.351211e+00
15	0.5	1.695333e+00
15	0.55	1.344723e+00
15	0.6	1.502989e+00
15	0.65	1.681810e+00
15	0.7	2.041736e+00
15	0.75	1.961746e+00
15	0.8	1.992317e+00
15	0.85	1.820113e+00
15	0.9	1.688304e+00
15	0.95	1.438791e+00
15	1	1.355927e+00

16	0	1.552730e+01
16	0.05	1.696312e+01
16	0.1	1.688657e+01
16	0.15	1.578073e+01
16	0.2	1.357897e+01
16	0.25	1.087394e+01
16	0.3	8.070283e+00
16	0.35	5.725981e+00
16	0.4	3.780138e+00
16	0.45	2.177284e+00
16	0.5	1.584345e+00
16	0.55	1.299035e+00
16	0.6	1.327875e+00
16	0.65	1.629400e+00
16	0.7	1.836786e+00
16	0.75	1.874795e+00
16	0.8	1.865339e+00
16	0.85	1.756518e+00
16	0.9	1.572555e+00
16	0.95	1.410207e+00
16	1	1.279937e+00

17	0	1.551612e+01
17	0.05	1.664024e+01
17	0.1	1.678293e+01
17	0.15	1.573691e+01
17	0.2	1.345940e+01
17	0.25	1.064818e+01
17	0.3	8.103956e+00
17	0.35	5.473378e+00
17	0.4	3.631851e+00
17	0.45	2.243811e+00
17	0.5	1.515240e+00
17	0.55	1.218160e+00
17	0.6	1.222126e+00
17	0.65	1.468095e+00
17	0.7	1.686599e+00
17	0.75	1.817986e+00
17	0.8	1.804917e+00
17	0.85	1.680690e+00
17	0.9	1.455568e+00
17	0.95	1.317866e+00
17	1	1.171954e+00

18	0	1.548734e+01
18	0.05	1.664252e+01
18	0.1	1.691071e+01
18	0.15	1.547114e+01
18	0.2	1.338992e+01
18	0.25	1.073778e+01
18	0.3	8.150890e+00
18	0.35	5.358393e+00
18	0.4	3.470825e+00
18	0.45	2.174385e+00
18	0.5	1.443735e+00
18	0.55	1.169528e+00
18	0.6	1.202273e+00
18	0.65	1.391978e+00
18	0.7	1.695870e+00
18	0.75	1.720564e+00
18	0.8	1.763856e+00
18	0.85	1.554286e+00
18	0.9	1.359255e+00
18	0.95	1.201895e+00
18	1	1.095304e+00

19	0	1.512870e+01
19	0.05	1.686641e+01
19	0.1	1.676803e+01
19	0.15	1.543243e+01
19	0.2	1.361456e+01
19	0.25	1.070984e+01
19	0.3	7.969209e+00
19	0.35	5.444483e+00
19	0.4	3.475618e+00
19	0.45	2.149321e+00
19	0.5	1.323142e+00
19	0.55	1.119503e+00
19	0.6	1.194039e+00
19	0.65	1.358990e+00
19	0.7	1.570091e+00
19	0.75	1.661380e+00
19	0.8	1.599193e+00
19	0.85	1.535709e+00
19	0.9	1.314223e+00
19	0.95	1.181475e+00
19	1	1.084795e+00

20	0	1.510254e+01
20	0.05	1.665190e+01
20	0.1	1.688758e+01
20	0.15	1.550498e+01
20	0.2	1.328294e+01
20	0.25	1.077870e+01
20	0.3	7.820578e+00
20	0.35	5.439180e+00
20	0.4	3.491419e+00
20	0.45	2.034424e+00
20	0.5	1.338942e+00
20	0.55	1.018234e+00
20	0.6	1.098694e+00
20	0.65	1.334106e+00
20	0.7	1.502725e+00
20	0.75	1.638002e+00
20	0.8	1.589797e+00
20	0.85	1.457094e+00
20	0.9	1.310220e+00
20	0.95	1.116506e+00
20	1	1.049797e+00

